model_name,Input_Name,status,rag_top1,rag_candidates,error_message,gt_standard_name,is_correct
qwen3.5:9b,톱류,error,쇠톱,"쇠톱, 원형톱, 접톱, 목공줄, 절단석",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,톱세트 1개,error,스패너세트,"스패너세트, T렌치세트, 기어렌치세트, 소켓렌치세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,톱자루(1)+톱날(2),error,소켓렌치세트,"소켓렌치세트, 스패너세트, T렌치세트, 기어렌치세트, 볼렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,톱자루+톱날,error,스패너세트,"스패너세트, 목공줄, 끌세트, 쇠톱, 원형톱",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,툴앤툴 해머드릴 18.5V,error,고속절단기,"고속절단기, 정밀드라이버세트, SDS드릴비트, 전동공구세트, 드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,튜브커터,error,편구스패너,"편구스패너, 파이프렌치, 타일컷터, 쇠지렛대, 와이어스트리퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,튜브커터(파이프커터),error,드릴비트세트,"드릴비트세트, 파이프렌치, 볼트컷터, 드릴비트, 목공용드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,트리머,error,장도리,"장도리, 커터, 스패너, 줄자, 타카",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,트리머2개,error,T렌치세트,"T렌치세트, 스패너세트, 기어렌치세트, 조합렌치세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,트리머셋1개,error,스패너세트,"스패너세트, 소켓렌치세트, T렌치세트, 편구스패너, 기어렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,틴닝가위,error,타일컷터,"타일컷터, 편구스패너, 만능렌치, 빠루망치, 카운터싱크",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파괴 해머드릴,error,충전해머드릴,"충전해머드릴, 앤드컷팅니퍼, 냉동라쳇렌치, 버니어캘리퍼스, 다이아고날플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파괴드릴,error,해머드릴,"해머드릴, 고무망치, 전동드릴, 전선릴, 임팩트드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파괴해머드릴,error,충전해머드릴,"충전해머드릴, 앤드컷팅니퍼, 냉동라쳇렌치, 버니어캘리퍼스, 다이아고날플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파괴햄머드릴,error,충전해머드릴,"충전해머드릴, 쇠지렛대, 와이어스트리퍼, 전선릴, 타일컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파라솔세트,error,T렌치세트,"T렌치세트, 스패너세트, 소켓렌치세트, 기어렌치세트, 볼렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파랑 원형바구니 2,error,편구스패너,"편구스패너, 굽은노즈플라이어, 라쳇렌치세트, 쇠지렛대, 와이어스트리퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파쇄햄머,error,에어건,"에어건, 고무망치, 목공줄, 커터, 빠루망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파워압축기 1개,error,타일컷터,"타일컷터, 고압세척기, 만능렌치, 편구스패너, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파워점프케이블,error,육각렌치,"육각렌치, 전지가위, 수평기, 목공줄, 만능렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파워크레인,error,건타카,"건타카, 전동타카, 장도리, 육각렌치, 볼렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이 프렌치(300MM),error,피스제거용비트,"피스제거용비트, 비트세트, 고지가위, 공구함세트, 클램프미터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치,error,파이프렌치,"파이프렌치, 드릴비트, 볼트컷터, 드릴비트세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치,error,파이프렌치,"파이프렌치, 드릴비트, 볼트컷터, 드릴비트세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치 10',error,파이프렌치,"파이프렌치, 드릴비트세트, 끌세트, 볼트컷터, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치 10inch,error,드릴비트세트,"드릴비트세트, 파이프렌치, 고속절단기, 드릴비트, 클램프미터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치 12',error,파이프렌치,"파이프렌치, 드릴비트세트, 끌세트, 볼트컷터, 워터펌프플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치 12inch,error,파이프렌치,"파이프렌치, 드릴비트세트, 드릴비트, 볼트컷터, 고속절단기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치 14',error,파이프렌치,"파이프렌치, 워터펌프플라이어, 라쳇렌치세트, 굽은노즈플라이어, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치 14inch,error,파이프렌치,"파이프렌치, 드릴비트세트, 볼트컷터, 드릴비트, 고속절단기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치 1개,error,드릴비트세트,"드릴비트세트, 드릴비트, 파이프렌치, 철판가위, 볼트컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치10',error,파이프렌치,"파이프렌치, 끌세트, 워터펌프플라이어, 드릴비트세트, 볼트컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치12',error,파이프렌치,"파이프렌치, 워터펌프플라이어, 굽은노즈플라이어, 라쳇렌치세트, 옵셋렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 렌치14',error,파이프렌치,"파이프렌치, 워터펌프플라이어, 라쳇렌치세트, 굽은노즈플라이어, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프 커터,error,파이프렌치,"파이프렌치, 드릴비트세트, 드릴비트, 볼트컷터, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프그립플라이어,error,다이아고날플라이어,"다이아고날플라이어, 스냅링플라이어, 앵글그라인더, 플라이어렌치, 옵셋렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프랜치,error,파이프렌치,"파이프렌치, 끌세트, 편구스패너, 스패너, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프랜치(10inch),error,클램프미터,"클램프미터, 드릴비트세트, 스패너세트, 소켓렌치세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프랜치(10세신) 1개,error,소켓렌치세트,"소켓렌치세트, 스패너세트, 기어렌치세트, 만능렌치, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프랜치(12inch),error,클램프미터,"클램프미터, 드릴비트세트, 목공용드릴비트, 철공용드릴비트, 고속절단기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프랜치(12세신) 1개,error,드릴비트세트,"드릴비트세트, 전동공구세트, 기어렌치세트, 스패너세트, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프랜치(8inch),error,클램프미터,"클램프미터, 드릴비트세트, 고속절단기, 철공용드릴비트, 목공용드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"파이프랜치(대,소)",error,옵셋렌치,"옵셋렌치, 다이아고날플라이어, 플라이어렌치, 굽은노즈플라이어, 냉동라쳇렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"파이프랜치(대,중,소)",error,편구스패너,"편구스패너, 파이프렌치, 소켓렌치세트, 볼렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌지,error,파이프렌치,"파이프렌치, 플라이어, 핀펀치, 전선릴, 굽은노즈플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌지(10″),error,파이프렌치,"파이프렌치, 편구스패너, 라쳇렌치세트, 소켓렌치세트, 볼렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌찌(알미늄),error,철공용드릴비트,"철공용드릴비트, 공구함세트, 철공용드릴비트세트, 직소기, 공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치,error,파이프렌치,"파이프렌치, 렌치, 편구스패너, 핀펀치, 스크레퍼",Expecting value: line 1 column 1 (char 0),파이프렌치,False
qwen3.5:9b,파이프렌치,error,파이프렌치,"파이프렌치, 렌치, 편구스패너, 핀펀치, 스크레퍼",Expecting value: line 1 column 1 (char 0),파이프렌치,False
qwen3.5:9b,파이프렌치  14″,error,라쳇렌치세트,"라쳇렌치세트, 파이프렌치, 굽은노즈플라이어, 편구스패너, 옵셋렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 (10'),error,소켓렌치세트,"소켓렌치세트, 기어렌치세트, T렌치세트, 스패너세트, 파이프렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 (12'),error,소켓렌치세트,"소켓렌치세트, 드릴비트세트, 기어렌치세트, 스패너세트, 파이프렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 10,error,기어렌치세트,"기어렌치세트, 끌세트, 파이프렌치, 소켓렌치세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 10인치,error,드릴비트세트,"드릴비트세트, 소켓렌치세트, 스패너세트, 전동공구세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 12,error,파이프렌치,"파이프렌치, 드릴비트세트, 끌세트, 기어렌치세트, 볼트컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 12',error,파이프렌치,"파이프렌치, 편구스패너, 소켓렌치세트, 끌세트, 라쳇렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 12″,error,라쳇렌치세트,"라쳇렌치세트, 파이프렌치, 굽은노즈플라이어, 편구스패너, 옵셋렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 12인치,error,파이프렌치,"파이프렌치, 소켓렌치세트, 끌세트, 드릴비트세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 14'' 1개,error,드릴비트세트,"드릴비트세트, 고속절단기, 전동공구세트, 드릴비트, 공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 14인치,error,드릴비트세트,"드릴비트세트, 소켓렌치세트, 파이프렌치, 스패너세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 18,error,기어렌치세트,"기어렌치세트, 소켓렌치세트, 드릴비트세트, 전동공구세트, 파이프렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 18인치,error,전동공구세트,"전동공구세트, 드릴비트세트, 소켓렌치세트, 기어렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 1개,error,드릴비트세트,"드릴비트세트, 드릴비트, 파이프렌치, 목공줄, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 4',error,파이프렌치,"파이프렌치, 소켓렌치세트, 편구스패너, 스패너세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 대,error,파이프렌치,"파이프렌치, 전선릴, 전동드릴, 편구스패너, 스크레퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"파이프렌치 대,중",error,전동드릴,"전동드릴, 만능렌치, 해머드릴, 파이프렌치, 임팩트드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"파이프렌치 대,중,소",error,드릴비트,"드릴비트, 만능렌치, 목공줄, 줄자, 임팩트드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 소,error,쇠지렛대,"쇠지렛대, 굽은노즈플라이어, 플라이어렌치, 핀펀치, 파이프렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치 중,error,드릴비트,"드릴비트, 목공줄, 파이프렌치, 드릴비트세트, 임팩트드릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(1),error,파이프렌치,"파이프렌치, 소켓렌치세트, 끌세트, 스패너세트, 볼렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(10'),error,소켓렌치세트,"소켓렌치세트, 스패너세트, 기어렌치세트, 드릴비트세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(10인치),error,굽은노즈플라이어,"굽은노즈플라이어, 옵셋렌치, 스냅링플라이어, 플라이어렌치, 라쳇렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(12,error,파이프렌치,"파이프렌치, 소켓렌치세트, 기어렌치세트, 드릴비트세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"파이프렌치(12#,14#)",error,조합렌치세트,"조합렌치세트, 기어렌치세트, 소켓렌치세트, T렌치세트, 드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(12'),error,드릴비트세트,"드릴비트세트, 소켓렌치세트, 기어렌치세트, 스패너세트, 파이프렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(12),error,기어렌치세트,"기어렌치세트, 소켓렌치세트, T렌치세트, 드릴비트세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"파이프렌치(12,14#)",error,기어렌치세트,"기어렌치세트, 소켓렌치세트, T렌치세트, 조합렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(12인치),error,드릴비트세트,"드릴비트세트, 파이프렌치, 스패너세트, 소켓렌치세트, 기어렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(14,error,파이프렌치,"파이프렌치, 소켓렌치세트, 드릴비트세트, 기어렌치세트, T렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(14'),error,드릴비트세트,"드릴비트세트, 파이프렌치, 소켓렌치세트, 스패너세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(14),error,파이프렌치,"파이프렌치, 소켓렌치세트, 볼트컷터, 끌세트, T렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(14인치),error,드릴비트세트,"드릴비트세트, 클램프미터, 고속절단기, 파이프렌치, 드릴비트",Expecting value: line 1 column 1 (char 0),파이프렌치,False
qwen3.5:9b,파이프렌치(18),error,T렌치세트,"T렌치세트, 조합렌치세트, 기어렌치세트, 소켓렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(18인치),error,소켓렌치세트,"소켓렌치세트, 스패너세트, 기어렌치세트, T렌치세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(2),error,소켓렌치세트,"소켓렌치세트, T렌치세트, 볼렌치세트, 스패너세트, 기어렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(300mm),error,클램프미터,"클램프미터, 철공용드릴비트, 목공용드릴비트, 고속절단기, 드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(大),error,플라이어렌치,"플라이어렌치, 옵셋렌치, 굽은노즈플라이어, 핀펀치, 플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(小),error,파이프렌치,"파이프렌치, 핀펀치, 몽키렌치, 플라이어렌치, 굽은노즈플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"파이프렌치(대,중,소) 1개",error,드릴비트세트,"드릴비트세트, 전동공구세트, 기어렌치세트, 스패너세트, 공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(대?중?소?),error,임팩트드릴,"임팩트드릴, 빠루망치, 만능렌치, 납볼망치, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치(블루텍),error,기어렌치세트,"기어렌치세트, T렌치세트, 전동공구세트, 스패너세트, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치10,error,드릴비트세트,"드릴비트세트, 전동공구세트, 소켓렌치세트, 기어렌치세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치12,error,파이프렌치,"파이프렌치, 끌세트, 소켓렌치세트, 볼트컷터, 볼렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치12',error,파이프렌치,"파이프렌치, 라쳇렌치세트, 굽은노즈플라이어, 편구스패너, 옵셋렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치12'',error,파이프렌치,"파이프렌치, 소켓렌치세트, 끌세트, 드릴비트세트, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치12(소),error,파이프렌치,"파이프렌치, 드릴비트세트, 소켓렌치세트, 전동공구세트, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치12인치,error,파이프렌치,"파이프렌치, 소켓렌치세트, 편구스패너, 끌세트, 라쳇렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치12＂,error,옵셋렌치,"옵셋렌치, 스냅링플라이어, 다이아고날플라이어, 앵글그라인더, 굽은노즈플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치14,error,파이프렌치,"파이프렌치, 소켓렌치세트, 끌세트, 볼트컷터, 드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치14',error,파이프렌치,"파이프렌치, 라쳇렌치세트, 편구스패너, 소켓렌치세트, 볼렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치14(대),error,옵셋렌치,"옵셋렌치, 라쳇렌치세트, 굽은노즈플라이어, 플라이어렌치, 전동드라이버",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치14인치,error,소켓렌치세트,"소켓렌치세트, 파이프렌치, 끌세트, 볼렌치세트, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프렌치14＂,error,옵셋렌치,"옵셋렌치, 라쳇렌치세트, 굽은노즈플라이어, 스냅링플라이어, 플라이어렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프스패너,error,파이프렌치,"파이프렌치, 스패너, 끌세트, 볼트컷터, 드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프카타,error,파이프렌치,"파이프렌치, 전동타카, 건타카, 장도리, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프커터,error,파이프렌치,"파이프렌치, 드릴비트세트, 드릴비트, 볼트컷터, 끌세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프커터 22mm,error,클램프미터,"클램프미터, 철공용드릴비트, 목공용드릴비트, 드릴비트세트, 고속절단기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프커팅기,error,파이프렌치,"파이프렌치, 드릴비트세트, 끌세트, 볼트컷터, 드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프컷트기,error,드릴비트,"드릴비트, 드릴비트세트, 목공줄, 볼트컷터, 파이프렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,파이프클램프 47개,error,철공용드릴비트,"철공용드릴비트, 드릴비트세트, 목공용드릴비트, 고속절단기, 철판가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,팬치,error,장도리,"장도리, 커터, 고무망치, 에어건, 렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,팬치(200mm),error,클램프미터,"클램프미터, 드릴비트세트, 공구세트, 고속절단기, 목공용드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펀칭기,error,스패너,"스패너, 스패너세트, 납볼망치, 장도리, 만능렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펌프,error,에어펌프,"에어펌프, 드릴비트, 목공용드릴비트, 드릴비트세트, 철공용드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,페이팅건,error,전선릴,"전선릴, 쇠지렛대, 굽은노즈플라이어, 편구스패너, 플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,페인트 롤러,error,플라이어세트,"플라이어세트, 끌세트, 플라이어, 스패너, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,페인트롤러,error,글루스틱,"글루스틱, 플라이어세트, 스패너, 스패너세트, 송풍기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,페인트붓 5개,error,목공용접톱,"목공용접톱, 육각렌치세트, T렌치세트, 기어렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,페인팅 건,error,타일컷터,"타일컷터, 만능렌치, 해머드릴, 편구스패너, 전선릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,페인팅건,error,플라이어,"플라이어, 플라이어렌치, 전선릴, 굽은노즈플라이어, 타일컷터",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,페인팅건(콤프라샤용),error,냉동라쳇렌치,"냉동라쳇렌치, 앵글그라인더, 바이스그립플라이어, 다이아고날플라이어, 스냅링플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,페파 샌드기,error,피스제거용비트,"피스제거용비트, 먹통, 고지가위, 쇠지렛대, 타카",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜지,error,펜치,"펜치, 렌치, 핀펀치, 플라이어, 파이프렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜지(8인치),error,스패너세트,"스패너세트, 펜치, 만능렌치, 기어렌치세트, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜찌,error,펜치,"펜치, 장도리, 스패너, 납볼망치, 타카",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치,error,펜치,"펜치, 타카, 커터, 장도리, 스패너",Expecting value: line 1 column 1 (char 0),펜치,False
qwen3.5:9b,펜치 1개,error,목공줄,"목공줄, 납볼망치, 전지가위, 직각자, 손타카",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치 2개,error,목공줄,"목공줄, 손타카, 납볼망치, 직각자, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치 6＂,error,편구스패너,"편구스패너, 스크레퍼, 전선릴, 라쳇렌치세트, 와이어스트리퍼",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치 7'' 2개,error,공구세트,"공구세트, 전동공구세트, 기어렌치세트, 스패너세트, 드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치 7＂,error,편구스패너,"편구스패너, 스크레퍼, 볼렌치세트, 소켓렌치세트, 라쳇렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(1),error,펜치,"펜치, 납볼망치, 소켓렌치세트, 볼렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"펜치(150mm,175mm)",error,클램프미터,"클램프미터, 철공용드릴비트, 공구세트, 철공용드릴비트세트, 고속절단기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(2),error,T렌치세트,"T렌치세트, 소켓렌치세트, 기어렌치세트, 볼렌치세트, 조합렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(6#),error,소켓렌치세트,"소켓렌치세트, 기어렌치세트, T렌치세트, 조합렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(7inch),error,클램프미터,"클램프미터, 공구세트, 육각렌치세트, 기어렌치세트, T렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(8'') 1개,error,기어렌치세트,"기어렌치세트, 스패너세트, 목공줄, T렌치세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(8) 3개,error,기어렌치세트,"기어렌치세트, 조합렌치세트, T렌치세트, 소켓렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(8″),error,기어렌치세트,"기어렌치세트, 스패너세트, 전동공구세트, T렌치세트, 공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(8인치),error,기어렌치세트,"기어렌치세트, 스패너세트, T렌치세트, 만능렌치, 공구세트",Expecting value: line 1 column 1 (char 0),펜치,False
qwen3.5:9b,펜치(9#),error,소켓렌치세트,"소켓렌치세트, 기어렌치세트, T렌치세트, 조합렌치세트, 스패너세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(9인치),error,만능렌치,"만능렌치, 스패너세트, T렌치세트, 기어렌치세트, 소켓렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(비압착),error,그립망치,"그립망치, 목공줄, 전동압착기, 스패너세트, 절단석",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치(소),error,펜치,"펜치, 전지가위, 카운터싱크, 납볼망치, 타카",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"펜치, 롱노즈",error,펜치,"펜치, 카운터싱크, 전지가위, 육각렌치, 목공줄",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치8',error,소켓렌치세트,"소켓렌치세트, 펜치, 스패너세트, 기어렌치세트, 볼렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,펜치세트(3PCS),error,정밀드라이버세트,"정밀드라이버세트, 공구함세트, 육각렌치세트, 전동공구세트, 철공용드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,평끌 13mm,error,클램프미터,"클램프미터, 고속절단기, 공구세트, 전동공구세트, 드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,평끌 25mm,error,클램프미터,"클램프미터, 철공용드릴비트, 드릴비트세트, 공구세트, 철공용드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,포르토,error,볼렌치,"볼렌치, 건타카, 장도리, 돌망치, 전동타카",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,포스너비트셋트 1개,error,스패너세트,"스패너세트, 소켓렌치세트, 기어렌치세트, T렌치세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,포켓 몽키,error,고무망치,"고무망치, 편구스패너, 쇠지렛대, 커터, 에어건",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,포켓몽키,error,빠루망치,"빠루망치, 고무망치, 에어건, 커터, 만능렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,포켓형 목공톱,error,원형톱,"원형톱, 목공톱, 목공줄, 쇠톱, 모종삽",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,포티스 공구세트(40PCS),error,정밀드라이버세트,"정밀드라이버세트, 철공용드릴비트세트, 고속절단기, 전동공구세트, 공구함세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,포티스 공구세트(40pcs),error,고속절단기,"고속절단기, 목공용드릴비트, 전동공구세트, 정밀드라이버세트, 클램프미터",Expecting value: line 1 column 1 (char 0),,
