model_name,Input_Name,status,rag_top1,rag_candidates,standard_name,brand,power_source,specification,fallback_used,gt_standard_name,is_correct
granite4.1:8b,차단릴선,success,전선릴,"전선릴, 절단석, 고속절단기, 적외선온도계, 충전드릴, 전동드릴, 드릴비트, 해머드릴, 임팩트드릴, 드릴비트세트, 충전해머드릴, 목공용드릴비트, 로터리해머드릴, SDS드릴비트, 철공용드릴비트",전선릴,,,,False,,
granite4.1:8b,차량 광택기,success,LED투광기,"LED투광기, 직소기, 열풍기, 수평기, 송풍기, 검전기, 고속절단기, 라돈측정기, 고압세척기, 레이저수평기, 전동압착기, 디지털수평기, 레이저거리측정기, 스프링배관청소기, 기어렌치세트",LED투광기,,,,False,,
granite4.1:8b,차량용 공구세트,success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 철공용드릴비트세트, 세트, 드라이버세트, 스패너세트, 소켓렌치세트, 기어렌치세트, 정밀드라이버세트, 탭세트, 끌세트, 비트세트, 볼렌치세트",공구세트,,,,False,,
granite4.1:8b,차량용 에어컴프레셔,success,에어컴프레서,"에어컴프레서, 에어펌프, 에어건, 에어타카, 워터펌프플라이어, 양용드라이버, 클램프미터, 전자산업용니퍼, 레이저거리측정기, 송풍기, 임팩트드라이버, 충전임팩트드라이버, 스냅링플라이어, 스프링배관청소기, 레이저수평기",에어컴프레서,,,,False,,
granite4.1:8b,차량용 에어펌프,success,에어펌프,"에어펌프, 자전거펌프, 에어컴프레서, 에어건, 워터펌프플라이어, 에어타카, F클램프, 클램프미터, 목공용접톱, 전자산업용니퍼, 양용드라이버, 파이프렌치, 열풍기, 스프링배관청소기, 철공용드릴비트",에어펌프,,,,False,,
granite4.1:8b,차량용 점프선,success,점프케이블,"점프케이블, 전선릴, 적외선온도계, 클램프미터, F클램프, 에어펌프, 안전로프, 자전거펌프, 양용드라이버, 파이프렌치, 에어컴프레서, 전자산업용니퍼, 목공용접톱, 워터펌프플라이어, 콘크리트용드릴비트",점프케이블,,,,False,,
granite4.1:8b,차량용 진공청소기,success,스프링배관청소기,"스프링배관청소기, 직소기, 목공용접톱, 목공용드릴비트, 철공용드릴비트, 고압세척기, 송풍기, 열풍기, 철공용드릴비트세트, 전동공구세트, 방진마스크, 목공톱, 공구함, 고속절단기, 라돈측정기",스프링배관청소기,,,,False,,
granite4.1:8b,"차량용,가정용 공구세트",success,공구세트,"공구세트, 전동공구세트, 공구함세트, 공구함, 철공용드릴비트세트, 세트, 정밀드라이버세트, 목공용접톱, 철공용드릴비트, 드라이버세트, 목공용드릴비트, 스패너세트, 끌세트, 탭세트, 기어렌치세트",공구세트,,,,False,,
granite4.1:8b,참브러쉬,success,볼렌치,"볼렌치, SDS드릴비트, 볼렌치세트, 스프링배관청소기, 만능렌치, 바이스그립플라이어, 토크렌치, 드릴비트, 렌치, 해머드릴, 스냅링플라이어, 돌망치, 파이프렌치, 플라이어렌치, 철공용드릴비트",볼렌치,,,,False,,
granite4.1:8b,창문 로봇 청소기,success,스프링배관청소기,"스프링배관청소기, 직소기, 안전로프, 열풍기, 고압세척기, 소켓렌치세트, 로터리해머드릴, 라돈측정기, 송풍기, 레이저수평기, 왕복톱(레시프로쏘), 고속절단기, 레이저거리측정기, 전동압착기, 수평기",스프링배관청소기,,,,False,,
granite4.1:8b,창문 로봇청소기,success,스프링배관청소기,"스프링배관청소기, 직소기, 안전로프, 고압세척기, 열풍기, 소켓렌치세트, 라돈측정기, 로터리해머드릴, 송풍기, 레이저수평기, 왕복톱(레시프로쏘), 고속절단기, 레이저거리측정기, 검전기, 수평기",스프링배관청소기,,,,False,,
granite4.1:8b,창문로봇청소기,success,스프링배관청소기,"스프링배관청소기, 직소기, 안전로프, 고압세척기, 열풍기, 라돈측정기, 소켓렌치세트, 로터리해머드릴, 송풍기, 레이저수평기, 왕복톱(레시프로쏘), 고속절단기, 레이저거리측정기, 수평기, 검전기",스프링배관청소기,,,,False,,
granite4.1:8b,채혈침,success,다림추,"다림추, 도끼, 만능렌치, 검전기, F클램프, 토크렌치, 먹통, 스프링배관청소기, 카운터싱크, LED투광기, 방진마스크, 절단석, 와이어스트리퍼, 파이프렌치, 전동압착기",다림추,,,,False,,
granite4.1:8b,천막,success,방진마스크,"방진마스크, 에어건, 안전장갑, 배터리팩, 핸드카트, 점프케이블, 실리콘건, 해머드릴, 몽키렌치, 열풍기, 에어컴프레서, 토크렌치, 고무망치, 송풍기, 임팩트드릴",핸드카트,,,,False,,
granite4.1:8b,천체망원경,success,보안경,"보안경, 원형톱, 망치, 돌망치, 고무망치, 그립망치, 빠루망치, 납볼망치, 만능렌치, 에어컴프레서, 옵셋렌치, 렌치, 별렌치세트, 레이저거리측정기, 앵글그라인더",보안경,,,,True,,
granite4.1:8b,철공구박스,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 철공용드릴비트, 철공용드릴비트세트, 철판가위, 목공톱, 편구스패너, 목공줄, 목공용접톱, 목공용드릴비트, 와이어스트리퍼, 스크레퍼, 버니어캘리퍼스",공구함,,,,False,,
granite4.1:8b,철공용톱 1개,success,철공용드릴비트,"철공용드릴비트, 목공용접톱, 철공용드릴비트세트, 목공톱, 목공용드릴비트, 톱, 원형톱, 전정톱, 테이블톱, 쇠톱, 접톱, 철판가위, 공구함, 왕복톱(레시프로쏘), 목공줄",철공용드릴비트,,,,False,,
granite4.1:8b,철근갓다,success,철판가위,"철판가위, 사다리, 다림추, 철공용드릴비트, A형사다리, 다이스세트, 다목적가위, 철공용드릴비트세트, 다이아고날플라이어, 도끼, 안전장갑, 실리콘건, 쇠톱, 앵글그라인더, 쇠지렛대",쇠톱,,,,False,,
granite4.1:8b,철근갓다(600mm),success,철판가위,"철판가위, 사다리, 다림추, 철공용드릴비트, A형사다리, 다목적가위, 다이스세트, 철공용드릴비트세트, 다이아고날플라이어, 안전장갑, 직각자, 육각렌치, 도끼, 줄자, 목공용접톱",도끼,,,길이 600mm,False,,
granite4.1:8b,철근갓다(대),success,철판가위,"철판가위, 대패, 쇠지렛대, 사다리, 석고대패, 다림추, 철공용드릴비트, A형사다리, 다목적가위, 다이스세트, 철공용드릴비트세트, 다이아고날플라이어, 앵글그라인더, 안전장갑, 왕복톱(레시프로쏘)",안전장갑,,,,False,,
granite4.1:8b,철근갓다(소),success,철판가위,"철판가위, 직소기, 사다리, 다림추, 철공용드릴비트, 소켓렌치세트, A형사다리, 다목적가위, 다이스세트, 철공용드릴비트세트, 스프링배관청소기, 다이아고날플라이어, 왕복톱(레시프로쏘), 쇠지렛대, 쇠톱",쇠톱,,,,False,,
granite4.1:8b,철근절단기,success,고속절단기,"고속절단기, 절단석, 철판가위, 검전기, 철공용드릴비트, 직소기, 철공용드릴비트세트, 수평기, 열풍기, 송풍기, 전동압착기, LED투광기, 레이저거리측정기, 고압세척기, 라돈측정기",고속절단기,,,,False,,
granite4.1:8b,철근캇타,success,철판가위,"철판가위, 타카, 타일컷터, 철공용드릴비트, 전동타카, 건타카, 손타카, 에어타카, 철공용드릴비트세트, 타카핀, 케이블컷터, 커터, 볼트컷터, 커터칼, 콘크리트니퍼",전동타카,,,,False,,
granite4.1:8b,철기리,success,철판가위,"철판가위, 장도리, 철공용드릴비트, 레이저거리측정기, 사다리, 직소기, 철공용드릴비트세트, 실리콘건, 수평기, 검전기, 열풍기, 배터리팩, 송풍기, A형사다리, 콘크리트니퍼",철판가위,,,,False,철공용드릴비트,False
granite4.1:8b,철기리 1세트,success,세트,"세트, 철공용드릴비트세트, 기어렌치세트, 공구세트, 끌세트, 비트세트, 콘크리트드릴비트세트, 탭세트, 전동공구세트, 공구함세트, 스패너세트, 드릴비트세트, 별렌치세트, T렌치세트, 플라이어세트",비트세트,,,,False,,
granite4.1:8b,철기리 세트,success,세트,"세트, 기어렌치세트, 철공용드릴비트세트, 공구세트, 비트세트, 끌세트, 콘크리트드릴비트세트, 탭세트, 스패너세트, 전동공구세트, 공구함세트, 별렌치세트, 드릴비트세트, T렌치세트, 다이스세트",드릴비트세트,,,,False,,
granite4.1:8b,철기리세트,success,세트,"세트, 철공용드릴비트세트, 기어렌치세트, 공구세트, 비트세트, 끌세트, 콘크리트드릴비트세트, 탭세트, 드릴비트세트, 전동공구세트, 공구함세트, 다이스세트, 스패너세트, 별렌치세트, T렌치세트",드릴비트세트,,,,False,,
granite4.1:8b,철기리셋,success,옵셋렌치,"옵셋렌치, 철판가위, 철공용드릴비트, 철공용드릴비트세트, 레이저거리측정기, 실리콘건, 직소기, 기어렌치세트, 사다리, 열풍기, 수평기, 검전기, 장도리, 배터리팩, 와이어스트리퍼",옵셋렌치,,,,False,,
granite4.1:8b,철기리피스,success,피스제거용비트,"피스제거용비트, 철판가위, 와이어스트리퍼, 버니어캘리퍼스, 철공용드릴비트, 철공용드릴비트세트, 실리콘건, 콘크리트니퍼, 열풍기, 사다리, 레이저거리측정기, 직소기, 배터리팩, 수평기, 스프링배관청소기",철공용드릴비트,,,,False,,
granite4.1:8b,철사뭉치,success,철판가위,"철판가위, 사다리, 철공용드릴비트, A형사다리, 철공용드릴비트세트, 망치, 돌망치, 핀펀치, 고무망치, 그립망치, 렌치, 펜치, 센터펀치, 빠루망치, 납볼망치",철공용드릴비트세트,,,,False,,
granite4.1:8b,철삽,success,모종삽,"모종삽, 철판가위, 철공용드릴비트, 철공용드릴비트세트, 목공용접톱, 쇠톱, 접톱, 목공톱, 도끼, 커터칼, 목공줄, 전동드릴, 안전장갑, 에어펌프, 충전드릴",모종삽,,,,False,,
granite4.1:8b,철자,success,줄자,"줄자, 직각자, 철판가위, 철공용드릴비트, 자전거펌프, 철공용드릴비트세트, 전자산업용니퍼, 커터, 접톱, 플라이어, 스크레퍼, 절단석, 사다리, 커터칼, 드라이버",줄자,,,,False,,
granite4.1:8b,철자 (100cm),success,줄자,"줄자, 직각자, 철판가위, 철공용드릴비트, 자전거펌프, 철공용드릴비트세트, 전자산업용니퍼, 스크레퍼, 목공줄, 플라이어, 목공톱, 접톱, 절단석, 수평기, 커터",줄자,,,100cm,False,,
granite4.1:8b,철재 공구통,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 철공용드릴비트, 먹통, 철공용드릴비트세트, 철판가위, 목공톱, 목공용접톱, 목공줄, 편구스패너, 목공용드릴비트, 전정톱, 도끼",공구함,,,,False,,
granite4.1:8b,철재공구통,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 철공용드릴비트, 철공용드릴비트세트, 먹통, 철판가위, 목공톱, 목공용접톱, 목공줄, 목공용드릴비트, 편구스패너, 전정톱, 타일컷터",공구함,,,,False,,
granite4.1:8b,철재공구함,success,공구함,"공구함, 공구함세트, 공구세트, 전동공구세트, 철공용드릴비트, 철판가위, 철공용드릴비트세트, 목공톱, 목공용접톱, 목공줄, 목공용드릴비트, 편구스패너, 충전해머드릴, 로터리해머드릴, 다목적가위",공구함,,,,False,,
granite4.1:8b,철제 헤라,success,철판가위,"철판가위, 피스제거용비트, 철공용드릴비트, 철공용드릴비트세트, 플라이어, 열화상카메라, 드라이버, 플라이어세트, 플라이어렌치, 냉동라쳇렌치, 앵글그라인더, 라돈측정기, 드라이버세트, 라쳇렌치세트, T핸드드라이버",플라이어,,,,False,,
granite4.1:8b,철제공구통,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 먹통, 철공용드릴비트, 철공용드릴비트세트, 철판가위, 목공줄, 목공용접톱, 목공톱, 피스제거용비트, 편구스패너, 목공용드릴비트, 전정톱",공구함,,,,False,,
granite4.1:8b,철제톱,success,톱,"톱, 쇠톱, 전정톱, 접톱, 철판가위, 원형톱, 목공톱, 테이블톱, 피스제거용비트, 목공용접톱, 철공용드릴비트, 왕복톱(레시프로쏘), 철공용드릴비트세트, 도끼, 커터칼",쇠톱,,,,False,,
granite4.1:8b,철줄자,success,줄자,"줄자, 목공줄, 철판가위, 직각자, 철공용드릴비트, 철공용드릴비트세트, 사다리, 자전거펌프, 볼트컷터, 쇠톱, 목공톱, 전자산업용니퍼, 도끼, 수평기, 타일컷터",줄자,,,,False,,
granite4.1:8b,철직자 5개,success,직각자,"직각자, 직소기, 줄자, 철판가위, 철공용드릴비트, 철공용드릴비트세트, 자전거펌프, 전자산업용니퍼, 쇠지렛대, 목공줄, 수평기, 앵글그라인더, 쇠톱, 목공톱, 도끼",직각자,,,,False,,
granite4.1:8b,철톱,success,쇠톱,"쇠톱, 톱, 접톱, 철판가위, 원형톱, 전정톱, 목공톱, 테이블톱, 목공용접톱, 철공용드릴비트, 왕복톱(레시프로쏘), 철공용드릴비트세트, 커터칼, 도끼, 절단석",쇠톱,,,,False,,
granite4.1:8b,철판가위,success,철판가위,"철판가위, 다목적가위, 고지가위, 전지가위, 철공용드릴비트, 가스토치, 철공용드릴비트세트, 쇠톱, 목공용접톱, 테이블톱, 목공톱, 쇠지렛대, 도끼, 열풍기, 석고대패",철판가위,,,,False,,
granite4.1:8b,철판가위(평형),success,철판가위,"철판가위, 다목적가위, 고지가위, 전지가위, 수평기, 원형톱, 철공용드릴비트, 레이저수평기, 디지털수평기, A형사다리, 철공용드릴비트세트, 목공용접톱, 테이블톱, 왕복톱(레시프로쏘), 목공톱",철판가위,,,,False,,
granite4.1:8b,철판기리/6MM,success,철판가위,"철판가위, 철공용드릴비트, 철공용드릴비트세트, 실리콘건, 직소기, 레이저거리측정기, 열풍기, 콘크리트니퍼, 수평기, 고속절단기, 사다리, 버니어캘리퍼스, 와이어스트리퍼, 콘크리트용드릴비트, 송풍기",철공용드릴비트세트,,,6MM,False,,
granite4.1:8b,철판기리세트,success,철판가위,"철판가위, 철공용드릴비트세트, 기어렌치세트, 세트, 공구세트, 콘크리트드릴비트세트, 전동공구세트, 비트세트, 드릴비트세트, 다이스세트, 육각렌치세트, 공구함세트, 드라이버세트, 플라이어세트, 끌세트",비트세트,,,,False,,
granite4.1:8b,철판드릴 비트,success,철공용드릴비트,"철공용드릴비트, 철공용드릴비트세트, 드릴비트, 철판가위, 목공용드릴비트, 드릴비트세트, SDS드릴비트, 콘크리트용드릴비트, 콘크리트드릴비트세트, 임팩트드릴, 비트세트, 충전드릴, 전동드릴, 해머드릴, 피스제거용비트",철공용드릴비트,,,,False,,
granite4.1:8b,철판드릴비트,success,철공용드릴비트,"철공용드릴비트, 드릴비트, 철공용드릴비트세트, 드릴비트세트, 목공용드릴비트, 철판가위, SDS드릴비트, 콘크리트용드릴비트, 콘크리트드릴비트세트, 임팩트드릴, 충전드릴, 비트세트, 전동드릴, 해머드릴, 피스제거용비트",철공용드릴비트,,,,False,철공용드릴비트,True
granite4.1:8b,청소기maktec,success,스프링배관청소기,"스프링배관청소기, 직소기, 고압세척기, 소켓렌치세트, 열풍기, 송풍기, 라돈측정기, 검전기, 고속절단기, 수평기, 전동압착기, 기어렌치세트, 레이저수평기, 디지털수평기, 전동공구세트",스프링배관청소기,,,,False,,
granite4.1:8b,청소기연동장치 1개,success,스프링배관청소기,"스프링배관청소기, 직소기, 전동압착기, 연마석, 소켓렌치세트, 전동공구세트, 안전장갑, 냉동라쳇렌치, 전동타카, 전동드릴, 송풍기, 고압세척기, 전동드라이버, 열풍기, 장도리",스프링배관청소기,,,,False,,
granite4.1:8b,체스,success,스패너,"스패너, 가스토치, 스크레퍼, 다이스세트, 글루스틱, 멀티테스터, 스패너세트, 편구스패너, 방진마스크, 피스제거용비트, 버니어캘리퍼스, 스냅링플라이어, 와이어스트리퍼, 바이스그립플라이어, 스프링배관청소기",스패너,,,,True,,
granite4.1:8b,체온계,success,적외선온도계,"적외선온도계, 에어컴프레서, 클램프미터, 열풍기, 라돈측정기, 에어펌프, 열화상카메라, 안전장갑, 멀티테스터, 송풍기, 타일컷터, 고압세척기, 검전기, 직각자, 세트",적외선온도계,,,,False,,
granite4.1:8b,체인 커터기,success,커터,"커터, 커터칼, 케이블컷터, 타일컷터, 전기인두, 볼트컷터, PVC컷터, 직소기, 고속절단기, 열풍기, 검전기, 수평기, 앵글그라인더, 카운터싱크, 송풍기",커터,,,,False,,
granite4.1:8b,체인렌치(550mm),success,렌치,"렌치, 육각렌치, 옵셋렌치, 만능렌치, 별렌치세트, 볼렌치, 육각렌치세트, 몽키렌치, 플라이어렌치, 토크렌치, 라쳇렌치세트, 소켓렌치세트, 조합렌치세트, 파이프렌치, 냉동라쳇렌치",볼렌치,,,550mm,False,,
granite4.1:8b,체인톱,success,톱,"톱, 쇠톱, 접톱, 원형톱, 테이블톱, 전정톱, 전기인두, 목공톱, 앵글그라인더, 목공용접톱, 왕복톱(레시프로쏘), 핀펀치, 사다리, 센터펀치, 콘크리트니퍼",쇠톱,,,,False,,
granite4.1:8b,첼라,success,드라이버,"드라이버, 플라이어, 열화상카메라, 냉동라쳇렌치, 라돈측정기, 라쳇렌치세트, 플라이어렌치, 전동드라이버, 앵글그라인더, 플라이어세트, 드라이버세트, 양용드라이버, 스냅링플라이어, 임팩트드라이버, 롱노즈플라이어",드라이버,,,,True,워터펌프플라이어,False
granite4.1:8b,첼라,success,드라이버,"드라이버, 플라이어, 열화상카메라, 냉동라쳇렌치, 라돈측정기, 라쳇렌치세트, 플라이어렌치, 전동드라이버, 앵글그라인더, 플라이어세트, 드라이버세트, 양용드라이버, 스냅링플라이어, 임팩트드라이버, 롱노즈플라이어",드라이버,,,,True,워터펌프플라이어,False
granite4.1:8b,첼라,success,드라이버,"드라이버, 플라이어, 열화상카메라, 냉동라쳇렌치, 라돈측정기, 라쳇렌치세트, 플라이어렌치, 전동드라이버, 앵글그라인더, 플라이어세트, 드라이버세트, 양용드라이버, 스냅링플라이어, 임팩트드라이버, 롱노즈플라이어",드라이버,,,,True,워터펌프플라이어,False
granite4.1:8b,첼라 / 체널락,success,드라이버,"드라이버, 플라이어, 열화상카메라, 냉동라쳇렌치, 앵글그라인더, 라쳇렌치세트, 라돈측정기, 전동드라이버, 플라이어렌치, 양용드라이버, 플라이어세트, 드라이버세트, 스냅링플라이어, 롱노즈플라이어, T핸드드라이버",플라이어,,,,False,,
granite4.1:8b,첼라 10'' 1개,success,플라이어,"플라이어, 드라이버, 냉동라쳇렌치, 라돈측정기, 라쳇렌치세트, 플라이어세트, 플라이어렌치, 열화상카메라, 드라이버세트, 앵글그라인더, 전동드라이버, 스냅링플라이어, 양용드라이버, 롱노즈플라이어, T핸드드라이버",플라이어세트,,,10',False,,
granite4.1:8b,"첼라 10,12인치",success,앵글그라인더,"앵글그라인더, 전기인두, 냉동라쳇렌치, 라쳇렌치세트, 플라이어렌치, 렌치, 펜치, 망치, 볼렌치, 옵셋렌치, 별렌치세트, 센터펀치, 플라이어, 드라이버, 볼렌치세트",앵글그라인더,,,,False,,
granite4.1:8b,첼라 1개,success,플라이어,"플라이어, 드라이버, 라쳇렌치세트, 라돈측정기, 플라이어세트, 냉동라쳇렌치, 플라이어렌치, 드라이버세트, 열화상카메라, 앵글그라인더, 전동드라이버, 양용드라이버, 스냅링플라이어, 롱노즈플라이어, T핸드드라이버",스냅링플라이어,,,,False,,
granite4.1:8b,첼라 2개,success,플라이어,"플라이어, 드라이버, 라쳇렌치세트, 플라이어세트, 라돈측정기, 냉동라쳇렌치, 플라이어렌치, 열화상카메라, 드라이버세트, 앵글그라인더, 전동드라이버, 양용드라이버, 스냅링플라이어, 롱노즈플라이어, T핸드드라이버",스냅링플라이어,,,,False,,
granite4.1:8b,첼라 300,success,플라이어,"플라이어, 드라이버, 열화상카메라, 라돈측정기, 플라이어렌치, 플라이어세트, 라쳇렌치세트, 냉동라쳇렌치, 드라이버세트, 전동드라이버, 앵글그라인더, 양용드라이버, 스냅링플라이어, 롱노즈플라이어, 임팩트드라이버",플라이어,,,,False,워터펌프플라이어,False
granite4.1:8b,첼라 300mm,success,플라이어,"플라이어, 드라이버, 열화상카메라, 라돈측정기, 플라이어렌치, 냉동라쳇렌치, 라쳇렌치세트, 플라이어세트, 앵글그라인더, 드라이버세트, 전동드라이버, 롱노즈플라이어, 양용드라이버, 스냅링플라이어, 정밀드라이버세트",롱노즈플라이어,,,길이 300mm,False,,
granite4.1:8b,첼라(1),success,드라이버,"드라이버, 플라이어, 라돈측정기, 냉동라쳇렌치, 열화상카메라, 앵글그라인더, 라쳇렌치세트, 전동드라이버, 플라이어렌치, 드라이버세트, 플라이어세트, 양용드라이버, 임팩트드라이버, 스냅링플라이어, 롱노즈플라이어",스냅링플라이어,,,,False,,
granite4.1:8b,"첼라(10#,12#)",success,드라이버,"드라이버, 플라이어, 냉동라쳇렌치, 라돈측정기, 라쳇렌치세트, 드라이버세트, 플라이어세트, 열화상카메라, 전동드라이버, 앵글그라인더, 플라이어렌치, 양용드라이버, 스냅링플라이어, 롱노즈플라이어, 임팩트드라이버",드라이버,,,"크기: 10#, 12#",True,,
granite4.1:8b,첼라(10'),success,드라이버,"드라이버, 플라이어, 냉동라쳇렌치, 라돈측정기, 열화상카메라, 플라이어렌치, 라쳇렌치세트, 전동드라이버, 앵글그라인더, 플라이어세트, 양용드라이버, 드라이버세트, 임팩트드라이버, 롱노즈플라이어, 스냅링플라이어",롱노즈플라이어,,,,False,,
granite4.1:8b,첼라(10) 3개,success,플라이어,"플라이어, 드라이버, 라돈측정기, 라쳇렌치세트, 플라이어세트, 냉동라쳇렌치, 드라이버세트, 플라이어렌치, 열화상카메라, 전동드라이버, 앵글그라인더, 롱노즈플라이어, 양용드라이버, 스냅링플라이어, 임팩트드라이버",플라이어세트,,,,False,,
granite4.1:8b,"첼라(10,12#)",success,드라이버,"드라이버, 플라이어, 냉동라쳇렌치, 라돈측정기, 라쳇렌치세트, 드라이버세트, 열화상카메라, 전동드라이버, 플라이어세트, 앵글그라인더, 플라이어렌치, 양용드라이버, 임팩트드라이버, 스냅링플라이어, 롱노즈플라이어",드라이버,,,,True,,
granite4.1:8b,첼라(10인치),success,앵글그라인더,"앵글그라인더, 전기인두, 냉동라쳇렌치, 플라이어렌치, 라쳇렌치세트, 렌치, 펜치, 망치, 옵셋렌치, 볼렌치, 센터펀치, 별렌치세트, 핀펀치, 플라이어, 돌망치",망치,,,10인치,False,,
granite4.1:8b,첼라(12'),success,드라이버,"드라이버, 플라이어, 냉동라쳇렌치, 열화상카메라, 라돈측정기, 플라이어렌치, 라쳇렌치세트, 양용드라이버, 전동드라이버, 앵글그라인더, 플라이어세트, 드라이버세트, 임팩트드라이버, 스냅링플라이어, 롱노즈플라이어",드라이버,,,,True,,
granite4.1:8b,첼라(2),success,드라이버,"드라이버, 플라이어, 냉동라쳇렌치, 라돈측정기, 열화상카메라, 라쳇렌치세트, 앵글그라인더, 플라이어렌치, 전동드라이버, 플라이어세트, 양용드라이버, 드라이버세트, 롱노즈플라이어, 스냅링플라이어, 임팩트드라이버",니퍼,,,,False,,
granite4.1:8b,첼라(대),success,대패,"대패, 쇠지렛대, 석고대패, 드라이버, 플라이어, 열화상카메라, 냉동라쳇렌치, 라쳇렌치세트, 플라이어렌치, 앵글그라인더, 전동드라이버, 라돈측정기, 플라이어세트, 양용드라이버, 드라이버세트",대패,,,,False,,
granite4.1:8b,첼라(소),success,직소기,"직소기, 소켓렌치세트, 스프링배관청소기, 드라이버, 플라이어, 열화상카메라, 냉동라쳇렌치, 라쳇렌치세트, 전동드라이버, 라돈측정기, 앵글그라인더, 플라이어렌치, 플라이어세트, 양용드라이버, 드라이버세트",플라이어,,,,False,,
granite4.1:8b,첼라(워터펌프 플라이어),success,워터펌프플라이어,"워터펌프플라이어, 플라이어, 플라이어렌치, 플라이어세트, 에어펌프, 스냅링플라이어, 롱노즈플라이어, 굽은노즈플라이어, 자전거펌프, 다이아고날플라이어, 바이스그립플라이어, 드라이버, 클램프미터, 에어컴프레서, 와이어스트리퍼",워터펌프플라이어,,,,False,,
granite4.1:8b,첼라(워터펌프플라이어),success,워터펌프플라이어,"워터펌프플라이어, 플라이어, 스냅링플라이어, 에어펌프, 플라이어렌치, 플라이어세트, 자전거펌프, 롱노즈플라이어, 바이스그립플라이어, 굽은노즈플라이어, 다이아고날플라이어, 에어컴프레서, 와이어스트리퍼, 클램프미터, 드라이버",워터펌프플라이어,,,,False,,
granite4.1:8b,첼라(워터펌프플라이어)12',success,워터펌프플라이어,"워터펌프플라이어, 플라이어, 스냅링플라이어, 플라이어렌치, 에어펌프, 플라이어세트, 자전거펌프, 바이스그립플라이어, 롱노즈플라이어, 굽은노즈플라이어, 다이아고날플라이어, 와이어스트리퍼, 에어컴프레서, 드라이버, 클램프미터",워터펌프플라이어,,,12'',False,,
granite4.1:8b,첼라(워터펌프플라이어)12'',success,워터펌프플라이어,"워터펌프플라이어, 플라이어, 스냅링플라이어, 플라이어렌치, 플라이어세트, 에어펌프, 자전거펌프, 바이스그립플라이어, 굽은노즈플라이어, 롱노즈플라이어, 다이아고날플라이어, 와이어스트리퍼, 에어컴프레서, 클램프미터, 드라이버",워터펌프플라이어,,,,False,,
granite4.1:8b,첼라12',success,드라이버,"드라이버, 플라이어, 냉동라쳇렌치, 열화상카메라, 라돈측정기, 드라이버세트, 라쳇렌치세트, 플라이어렌치, 전동드라이버, 플라이어세트, 양용드라이버, 앵글그라인더, T핸드드라이버, 스냅링플라이어, 임팩트드라이버",드라이버,,,,True,,
granite4.1:8b,초경 홀쏘,success,보안경,"보안경, 왕복톱(레시프로쏘), 만능렌치, 직소기, 로터리해머드릴, 고속절단기, 고압세척기, 해머드릴, 정밀드라이버세트, T핸드드라이버, 끌세트, 충전드릴, 전선릴, 롱노즈플라이어, 충전해머드릴",보안경,,,,False,,
granite4.1:8b,초정밀드라이버,success,정밀드라이버세트,"정밀드라이버세트, 드라이버, 전동드라이버, 임팩트드라이버, 양용드라이버, 드라이버세트, T핸드드라이버, 충전임팩트드라이버, 라돈측정기, 플라이어, 스냅링플라이어, 레이저거리측정기, 롱노즈플라이어, 플라이어렌치, 워터펌프플라이어",정밀드라이버세트,,,,False,,
granite4.1:8b,축구공,success,공구함,"공구함, 공구세트, 공구함세트, 전동공구세트, 목공톱, 목공줄, 목공용접톱, 편구스패너, 목공용드릴비트, 철공용드릴비트, 센터펀치, 철공용드릴비트세트, 핀펀치, 열풍기, 에어펌프",공구함,,,,False,,
granite4.1:8b,충전 / 휴대용 에어펌프 / 공기압 주입기,success,에어펌프,"에어펌프, 충전드릴, 자전거펌프, 충전해머드릴, 에어컴프레서, 전동압착기, 워터펌프플라이어, 에어건, 충전임팩트드라이버, 에어타카, 고압세척기, 열풍기, 송풍기, 검전기, 전기인두",에어펌프,,충전식,,False,,
granite4.1:8b,충전 그라인더,success,앵글그라인더,"앵글그라인더, 충전드릴, 충전해머드릴, 충전임팩트드라이버, 전기인두, 샌더, 그립망치, 전동드라이버, 바이스그립플라이어, 플라이어, 전동압착기, 플라이어렌치, 드라이버, 스냅링플라이어, 양용드라이버",앵글그라인더,,충전식,,False,앵글그라인더,True
granite4.1:8b,충전 드라이버 드릴,success,충전드릴,"충전드릴, 충전임팩트드라이버, 충전해머드릴, 드라이버, 전동드라이버, 드라이버세트, 양용드라이버, T핸드드라이버, 임팩트드라이버, 전동드릴, 정밀드라이버세트, 드릴비트, 임팩트드릴, 해머드릴, SDS드릴비트",충전드릴,,충전식(무선),,False,,
granite4.1:8b,충전 드라이버/렌치,success,충전임팩트드라이버,"충전임팩트드라이버, 드라이버, 전동드라이버, 충전드릴, 드라이버세트, 양용드라이버, T핸드드라이버, 임팩트드라이버, 충전해머드릴, 플라이어렌치, 렌치, 정밀드라이버세트, 만능렌치, 라쳇렌치세트, 육각렌치",충전임팩트드라이버,,충전식(무선),,True,,
