Input_Name,status,rag_top1,rag_candidates,standard_name,brand,power_source,specification,fallback_used,gt_standard_name,is_correct
충전랜턴,success,커터,"커터, 전지가위, 손타카, 스패너, 충전드릴",충전드릴,,충전식,,False,,
충전멀티커터,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 고속절단기",고속절단기,,,,False,,
충전브로와,success,충전해머드릴,"충전해머드릴, 충전드릴, 전동드라이버, 옵셋렌치, 굽은노즈플라이어",충전드릴,,충전식(무선),,False,,
충전송풍기,success,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 전기인두, 철공용드릴비트",충전임팩트드라이버,,,,True,송풍기,False
충전송풍기베어툴,success,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 철공용드릴비트, 목공용드릴비트",충전임팩트드라이버,,,,False,,
충전스크류드라이버,success,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 전기인두, 고속절단기",충전임팩트드라이버,,,,False,,
충전식 드라이버 드릴,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 드라이버세트, 목공용드릴비트",충전임팩트드라이버,,충전식,,False,,
충전식 드릴 1개,success,충전드릴,"충전드릴, 충전임팩트드라이버, 목공용드릴비트, 철공용드릴비트, 드릴비트세트",충전드릴,,충전식,,False,,
충전식 볼 그립 드라이버,success,충전해머드릴,"충전해머드릴, 다이아고날플라이어, 앤드컷팅니퍼, 굽은노즈플라이어, 전동드라이버",전동드라이버,,충전식,,False,,
충전식 송풍기,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 철공용드릴비트",충전임팩트드라이버,,충전식,,True,,
충전식 스크류 드라이버,success,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 정밀드라이버세트, 전기인두",충전임팩트드라이버,,충전식,,False,,
충전식 작업등,success,충전드릴,"충전드릴, 충전임팩트드라이버, 배터리팩, 전동공구세트, 충전해머드릴",충전드릴,,충전식(무선),,False,,
충전식 전기드릴(10.8v),success,충전임팩트드라이버,"충전임팩트드라이버, 전기인두, 배터리팩, 철공용드릴비트, 충전드릴",충전드릴,,충전식,10.8V,False,,
"충전식 전기드릴(18v-2,0Ah, 3,0Ah)",success,충전임팩트드라이버,"충전임팩트드라이버, 전기인두, 배터리팩, 충전드릴, 철공용드릴비트",충전드릴,,충전식,"18v-2,0Ah, 3,0Ah",False,,
충전식 전동드릴,success,충전드릴,"충전드릴, 충전임팩트드라이버, 전기인두, 고속절단기, 배터리팩",충전드릴,,충전식,,False,,
충전식 전동드릴(1),success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 전기인두, 배터리팩, 전동공구세트",충전드릴,,충전식,1,False,,
충전식 전동드릴(2),success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 전동공구세트",충전드릴,,충전식,2,False,,
충전식 전동드릴(3),success,소켓렌치세트,"소켓렌치세트, 전동공구세트, 충전드릴, 에어컴프레서, 스패너세트",충전드릴,,충전식,3,False,,
충전식 전동드릴A,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 전기인두, 배터리팩, 고속절단기",충전드릴,,충전식,,False,,
충전식 전동드릴B,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전동공구세트, 고속절단기",충전임팩트드라이버,,충전식(무선),,False,,
충전식 전동톱,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 목공용드릴비트, 철공용드릴비트",충전임팩트드라이버,,충전식,,False,,
충전식 타카,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 고속절단기, 전기인두",충전임팩트드라이버,,충전식,,False,,
"충전식 타카, 타카핀세트",success,충전드릴,"충전드릴, 전동공구세트, 소켓렌치세트, 드릴비트세트, 공구세트",드릴비트세트,,충전식,,False,,
충전식LED랜턴,success,충전드릴,"충전드릴, 충전임팩트드라이버, 전동압착기, 고속절단기, 전동공구세트",전동공구세트,,충전식,,False,,
충전식드릴 임펙트,success,충전드릴,"충전드릴, 전동공구세트, 드릴비트세트, 고속절단기, 끌세트",충전드릴,,충전식,,False,,
충전식스크류드라이버,success,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 전기인두, 정밀드라이버세트",충전임팩트드라이버,,충전식,,False,,
충전식임펙트드릴,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 고속절단기, 전동공구세트, 목공용드릴비트",충전임팩트드라이버,,충전식,,False,,
충전식전동드릴,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 고속절단기",충전임팩트드라이버,,충전식,,False,,
충전식전동드릴(1),success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 철공용드릴비트",충전임팩트드라이버,,충전식,,False,,
충전앰팩트드라이버,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 고속절단기",충전임팩트드라이버,,충전식,,False,,
충전용 사포기계,success,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 전기인두, 고속절단기",충전임팩트드라이버,,충전식,,False,,
충전용 해머드릴(전동드릴),success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 목공용드릴비트",충전임팩트드라이버,,충전식,,False,,
충전원형샌더,success,충전해머드릴,"충전해머드릴, 전동드라이버, 다이아고날플라이어, 굽은노즈플라이어, 옵셋렌치",충전해머드릴,,충전식,,False,,
충전임팩,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 고속절단기",충전임팩트드라이버,,,,False,,
충전임팩 드라이버,success,충전드릴,"충전드릴, 충전임팩트드라이버, 배터리팩, 충전해머드릴, 드라이버세트",충전임팩트드라이버,,,,False,,
충전임팩드라이버,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 고속절단기",충전임팩트드라이버,,,,False,충전임팩트드라이버,True
충전임팩드라이버 18v,success,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 전기인두, 고속절단기",충전임팩트드라이버,,배터리,18V,False,,
충전임팩드라이버 배터리,success,배터리팩,"배터리팩, 충전임팩트드라이버, 충전드릴, 전기인두, 고속절단기",충전임팩트드라이버,,배터리,,False,,
충전임팩드라이버 충전기,success,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 전기인두, 목공용드릴비트",충전임팩트드라이버,,충전식,,False,,
충전임팩드릴세트,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 목공용드릴비트, 철공용드릴비트",충전임팩트드라이버,,충전식(무선),,False,,
충전임팩트드릴,success,충전드릴,"충전드릴, 충전임팩트드라이버, 고속절단기, 배터리팩, 전동압착기",충전임팩트드라이버,,충전식(무선),,False,,
충전전동드릴,success,충전드릴,"충전드릴, 충전임팩트드라이버, 고속절단기, 전기인두, 충전해머드릴",충전드릴,,충전식(무선),,False,충전드릴,True
충전줌라이트,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 전기인두, 배터리팩, 고속절단기",충전임팩트드라이버,,,,False,,
충전컷소 베어툴,success,목공줄,"목공줄, 드릴비트세트, 드릴비트, 목공용드릴비트, 전동공구세트",드릴비트세트,,,,False,,
충전컷소베어툴,success,충전드릴,"충전드릴, 전동압착기, 목공용드릴비트, 드릴비트, 목공줄",충전드릴,,충전식,,False,,
충전컷쏘,success,충전드릴,"충전드릴, 충전해머드릴, 드릴비트, 전동드릴, 임팩트드릴",충전드릴,,충전식(무선),,False,,
충전함마드릴,success,충전드릴,"충전드릴, 충전임팩트드라이버, 고속절단기, 배터리팩, 충전해머드릴",충전해머드릴,,,,False,,
충전함마드릴(디월트),success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 목공용드릴비트",충전임팩트드라이버,디월트,충전식,,False,충전해머드릴,False
충전함마드릴(충전해머드릴),success,충전드릴,"충전드릴, 충전해머드릴, 충전임팩트드라이버, 배터리팩, 고속절단기",충전해머드릴,,충전식(무선),,False,,
충전함마드릴드라이버,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 목공용드릴비트",충전임팩트드라이버,,충전식,,False,,
충전함머드릴,success,충전드릴,"충전드릴, 충전해머드릴, 충전임팩트드라이버, 고속절단기, 드릴비트세트",충전해머드릴,,충전식(무선),,False,,
충전해머드릴,success,충전해머드릴,"충전해머드릴, 전동드릴, 해머드릴, 전선릴, 앤드컷팅니퍼",충전해머드릴,,충전식(무선),,False,충전해머드릴,True
충전해머드릴 보쉬,success,충전해머드릴,"충전해머드릴, 해머드릴, 전동드릴, 전선릴, 타일컷터",충전해머드릴,보쉬(BOSCH),충전식(무선),,False,,
충전해머드릴(GSB 18V-21),success,SDS드릴비트,"SDS드릴비트, 전동공구세트, 고속절단기, 정밀드라이버세트, 충전드릴",충전드릴,,배터리,18V-21,False,,
충전해머드릴(계양),success,충전해머드릴,"충전해머드릴, 냉동라쳇렌치, 앤드컷팅니퍼, 다이아고날플라이어, 버니어캘리퍼스",충전해머드릴,계양,,,False,충전해머드릴,True
"충전해머드릴(계양, 아임삭)",success,충전해머드릴,"충전해머드릴, 냉동라쳇렌치, 앤드컷팅니퍼, 다이아고날플라이어, 옵셋렌치",충전해머드릴,"계양, 아임삭",,,False,,
충전해머드릴(보쉬),success,충전해머드릴,"충전해머드릴, 앤드컷팅니퍼, 와이어스트리퍼, 전동드릴, 충전드릴",충전해머드릴,보쉬,충전식,,False,충전해머드릴,True
충전해머드릴드라이버,success,충전해머드릴,"충전해머드릴, 전동드릴, 충전드릴, 로터리해머드릴, 와이어스트리퍼",충전해머드릴,,충전식(무선),,False,,
충전햄머드릴,success,충전해머드릴,"충전해머드릴, 해머드릴, 타일컷터, 충전드릴, 전동드릴",충전해머드릴,,충전식(무선),,False,충전해머드릴,True
충전햄머드릴(16V MAX),success,충전임팩트드라이버,"충전임팩트드라이버, 고속절단기, 충전드릴, 목공용드릴비트, 클램프미터",충전임팩트드라이버,,배터리,16V MAX,False,,
충전헤지커터,success,충전임팩트드라이버,"충전임팩트드라이버, 충전드릴, 배터리팩, 전기인두, 고속절단기",고속절단기,,,,False,,
층간소음측정기,success,라돈측정기,"라돈측정기, 고속절단기, 송풍기, 전동압착기, 클램프미터",라돈측정기,,,,False,,
침구 및 다목적 살균기,success,고지가위,"고지가위, 먹통, 목공줄, 글루스틱, 그립망치",그립망치,,,,False,,
침구류살균청소기,success,스프링배관청소기,"스프링배관청소기, 고지가위, 목공줄, 목공용드릴비트, 글루스틱",스프링배관청소기,,,,False,,
침구청소기,success,스프링배관청소기,"스프링배관청소기, 에어타카, 전지가위, 목공줄, 직소기",직소기,,,,False,,
카메라,success,열화상카메라,"열화상카메라, SDS드릴비트, 안전로프, 육각렌치세트, 라돈측정기",열화상카메라,,,,False,,
카본손타카,success,타일컷터,"타일컷터, 와이어스트리퍼, 볼렌치세트, 편구스패너, 전동타카",전동타카,,,,False,,
카빙나이프,success,토크렌치,"토크렌치, 전선릴, 플라이어렌치, 라쳇렌치세트, 편구스패너",플라이어렌치,,,,False,,
카타,success,전동타카,"전동타카, 건타카, 타카핀, 니퍼, 타카",타카,,,,False,,
카터기 1개,success,스패너세트,"스패너세트, 목공줄, 만능렌치, 공구세트, 소켓렌치세트",공구세트,,,,False,,
카트,success,타카,"타카, 커터, 장도리, 니퍼, 줄자",커터,,,,False,,
카트(끌차),success,전동드릴,"전동드릴, 전선릴, 쇠지렛대, 편구스패너, 양용드라이버",전동드릴,,,,True,,
칼,success,커터칼,"커터칼, 톱, 검전기, 절단석, 쇠톱",커터칼,,,,False,,
칼갈이,success,플라이어렌치,"플라이어렌치, 굽은노즈플라이어, 옵셋렌치, 플라이어, 전선릴",플라이어,,,,False,,
칼라드라이버 24개,success,소켓렌치세트,"소켓렌치세트, 스패너세트, 편구스패너, 볼렌치세트, 와이어스트리퍼",소켓렌치세트,,,,False,,
캇쏘,success,옵셋렌치,"옵셋렌치, 플라이어렌치, 스냅링플라이어, 굽은노즈플라이어, 플라이어",플라이어,,,,False,,
캇쏘(1),success,옵셋렌치,"옵셋렌치, 플라이어렌치, 굽은노즈플라이어, 전동드라이버, 스냅링플라이어",스냅링플라이어,,,,False,,
캇타,success,렌치,"렌치, 전선릴, 쇠지렛대, 플라이어, 스크레퍼",렌치,,,,True,,
캇타칼 1개,success,편구스패너,"편구스패너, 쇠지렛대, 전선릴, 타일컷터, 스크레퍼",스크레퍼,,,,False,,
"캇타칼, 날, 가위",success,쇠지렛대,"쇠지렛대, 편구스패너, 굽은노즈플라이어, 전선릴, 타일컷터",쇠지렛대,,,,True,,
캇터 1개,success,편구스패너,"편구스패너, 쇠지렛대, 타일컷터, 전선릴, 해머드릴",타일컷터,,,,False,,
캐리어,success,전선릴,"전선릴, 커터, 장도리, 스크레퍼, 고무망치",전선릴,,,,False,,
캘리퍼3개,success,편구스패너,"편구스패너, 스크레퍼, 스패너세트, 소켓렌치세트, 볼렌치세트",편구스패너,,,,True,,
캘리퍼스,success,버니어캘리퍼스,"버니어캘리퍼스, 전선릴, 스크레퍼, 굽은노즈플라이어, 플라이어렌치",버니어캘리퍼스,,,,False,,
캠핑 릴선,success,육각렌치,"육각렌치, 양용드라이버, 전동타카, 와이어스트리퍼, 고무망치",와이어스트리퍼,,,,False,,
캠핑 스텐레스 식기세트25pcs,success,고지가위,"고지가위, 공구함세트, 목공용드릴비트, 육각렌치세트, 철공용드릴비트세트",공구함세트,,,,False,,
캠핑등,success,육각렌치,"육각렌치, 전지가위, 에어건, 돌망치, 납볼망치",육각렌치,,,,True,,
캠핑용 고기 불판,success,고지가위,"고지가위, 에어타카, 목공줄, 목공용드릴비트, 먹통",먹통,,,,False,,
캠핑용 대용량 보조배터리,success,고지가위,"고지가위, 전지가위, 육각렌치세트, 철판가위, 수평기",고지가위,,,,True,,
캠핑용 의자 (신),success,육각렌치세트,"육각렌치세트, 고지가위, 테이블톱, 육각렌치, 다림추",육각렌치세트,,,,True,,
캠핑용 코펠세트,success,육각렌치세트,"육각렌치세트, 전동공구세트, 기어렌치세트, 육각렌치, 수평기",육각렌치세트,,,,False,,
캠핑용 테이블,success,테이블톱,"테이블톱, 육각렌치세트, 고지가위, 에어타카, 수평기",테이블톱,,,,False,,
캠핑웨건,success,플라이어,"플라이어, 쇠지렛대, 굽은노즈플라이어, 전동드라이버, 플라이어렌치",플라이어,,,,True,,
캠핑의자,success,육각렌치,"육각렌치, 양용드라이버, 전지가위, 돌망치, 커터",육각렌치,,,,True,,
캠핑테이블,success,테이블톱,"테이블톱, 고지가위, 육각렌치세트, 수평기, 육각렌치",테이블톱,,,,False,,
캠핑테이블 세트,success,테이블톱,"테이블톱, 육각렌치세트, 고지가위, 공구함세트, 기어렌치세트",테이블톱,,,,False,,
캠핑테이블의자세트,success,테이블톱,"테이블톱, 육각렌치세트, 기어렌치세트, 고지가위, 공구함세트",테이블톱,,,,False,,
커밋 캠핑체어,success,굽은노즈플라이어,"굽은노즈플라이어, 플라이어렌치, 전동드라이버, 쇠지렛대, 옵셋렌치",굽은노즈플라이어,,,,True,,
커터,success,커터,"커터, 타일컷터, 장도리, 스패너, 에어건",커터,,,,False,,
커터/절단공구,success,전동공구세트,"전동공구세트, 드릴비트세트, 공구세트, 스패너세트, 목공줄",드릴비트세트,,,,False,,
커터기,success,목공줄,"목공줄, 절단석, 공구세트, 드릴비트, 스패너",드릴비트,,,,False,,
커터기(소),success,목공줄,"목공줄, 공구세트, 드릴비트세트, 스패너세트, 전지가위",전지가위,,배터리,,False,,
커터칼,success,커터칼,"커터칼, 절단석, 목공줄, 쇠톱, 드릴비트",커터칼,,,,False,커터칼,True
"커터칼, 날, 가위",success,커터칼,"커터칼, 목공줄, 절단석, 드릴비트세트, 쇠톱",커터칼,,,,False,,
커트절단기,success,절단석,"절단석, 목공줄, 스패너세트, 공구세트, 그립망치",절단석,,,,False,,
컴비네이션렌치셋트 1개,success,소켓렌치세트,"소켓렌치세트, 전동공구세트, 조합렌치세트, 스패너세트, 기어렌치세트",조합렌치세트,,,,False,,
컴팩트드라이버 2종 콤보세트,success,소켓렌치세트,"소켓렌치세트, 기어렌치세트, 전동공구세트, 스패너세트, T렌치세트",전동공구세트,,배터리,,False,,
컴프레서,success,에어컴프레서,"에어컴프레서, 끌세트, 스패너세트, 소켓렌치세트, T렌치세트",에어컴프레서,,,,False,,
컷소,success,스패너,"스패너, 그립망치, 손타카, 에어건, 빠루망치",손타카,,,,False,,
컷소 날,success,빠루망치,"빠루망치, 에어건, 만능렌치, 그립망치, 고무망치",만능렌치,,,,False,,
컷소기,success,스패너,"스패너, 절단석, 그립망치, 목공줄, 손타카",절단석,,,,False,,
컷소기(US-400XE),success,공구함세트,"공구함세트, 전동공구세트, 공구세트, SDS드릴비트, 드릴비트세트",공구세트,,,,False,,
컷쏘날 1세트 / 금속용 컷쏘날 1세트,success,소켓렌치세트,"소켓렌치세트, 스패너세트, 드릴비트세트, 볼렌치세트, 끌세트",드릴비트세트,,,,False,,
"컷트절단기(12#,18#)",success,기어렌치세트,"기어렌치세트, 스패너세트, T렌치세트, 드릴비트세트, 소켓렌치세트",드릴비트세트,,,"12#, 18#",False,,
"컷트절단기(12,18#)",success,스패너세트,"스패너세트, 기어렌치세트, 소켓렌치세트, T렌치세트, 목공줄",목공줄,,,"12,18#",False,,
케이블 릴,success,케이블컷터,"케이블컷터, 끌세트, 드릴비트세트, 전동압착기, 철공용드릴비트",케이블컷터,,,,False,,
케이블 릴 선,success,충전해머드릴,"충전해머드릴, 와이어스트리퍼, 타일컷터, 끌세트, 편구스패너",와이어스트리퍼,,,,False,,
케이블릴,success,케이블컷터,"케이블컷터, 끌세트, 충전해머드릴, 고압세척기, 전동드릴",케이블컷터,,,,False,,
케이블릴선,success,끌세트,"끌세트, 전동압착기, 드릴비트세트, 스패너세트, 전동공구세트",드릴비트세트,,,,False,,
케이블릴선(50M) 1개,success,케이블컷터,"케이블컷터, 철공용드릴비트, 클램프미터, 목공용드릴비트, 철공용드릴비트세트",케이블컷터,,,"길이 50미터, 수량 1개",False,,
코너플렉시블(RABO-M 샤프트),success,전동타카,"전동타카, 볼렌치세트, 양용드라이버, 토크렌치, 스크레퍼",양용드라이버,,,,False,,
코드릴,success,전선릴,"전선릴, 굽은노즈플라이어, 옵셋렌치, 스크레퍼, 플라이어렌치",전선릴,,,,False,,
코메론 줄자,success,와이어스트리퍼,"와이어스트리퍼, 전선릴, 앤드컷팅니퍼, 스크레퍼, 쇠지렛대",전선릴,코메론,,,False,줄자,False
코이코 플라이어,success,다이아고날플라이어,"다이아고날플라이어, 옵셋렌치, 플라이어렌치, 스냅링플라이어, 굽은노즈플라이어",굽은노즈플라이어,,,,False,,
코킹건,success,양용드라이버,"양용드라이버, 전선릴, 전동드라이버, 토크렌치, 와이어스트리퍼",양용드라이버,,,,False,,
코팅기,success,전선릴,"전선릴, 타일컷터, 와이어스트리퍼, 편구스패너, 쇠지렛대",전선릴,,,,False,,
코펠,success,타카,"타카, 먹통, 펜치, 스패너, 니퍼",타카,,,,True,,
콘기리,success,장도리,"장도리, 수평기, 육각렌치, 전지가위, 스패너",장도리,,,,True,,
콘기리 3.5mm,success,클램프미터,"클램프미터, 철공용드릴비트, 철공용드릴비트세트, 공구세트, 목공용드릴비트",목공용드릴비트,,,3.5mm,False,,
콘기리 6.5mm,success,클램프미터,"클램프미터, 철공용드릴비트, 철공용드릴비트세트, 전동공구세트, 공구세트",철공용드릴비트,,,6.5mm,False,,
콘크리트 드릴,success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 콘크리트니퍼, 철공용드릴비트, 철판가위",콘크리트용드릴비트,,,,True,,
"콘크리트 드릴 3,0MM 20개",success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 철공용드릴비트, 철공용드릴비트세트, 목공용드릴비트",콘크리트드릴비트세트,,,"3.0MM, 20개",False,,
"콘크리트 드릴 6,5MM 20개",success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 철공용드릴비트, 철공용드릴비트세트, 콘크리트니퍼",콘크리트드릴비트세트,,,"6.5mm, 20개",False,,
콘크리트 드릴 비트(10.0mm),success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 철공용드릴비트, 철공용드릴비트세트, 클램프미터",콘크리트용드릴비트,,,10.0mm,True,,
콘크리트 드릴 비트(4.8mm),success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 철공용드릴비트, 철공용드릴비트세트, 콘크리트니퍼",콘크리트용드릴비트,,,4.8mm,True,,
콘크리트 드릴 비트(6.0mm),success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 철공용드릴비트, 철공용드릴비트세트, 콘크리트니퍼",콘크리트용드릴비트,,,6.0mm,True,,
콘크리트 드릴 비트(6.4mm),success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 철공용드릴비트, 철공용드릴비트세트, 콘크리트니퍼",콘크리트용드릴비트,,,6.4mm,True,,
콘크리트 드릴 비트세트,success,콘크리트드릴비트세트,"콘크리트드릴비트세트, 콘크리트용드릴비트, 콘크리트니퍼, 철공용드릴비트세트, 철공용드릴비트",콘크리트드릴비트세트,,,,False,,
콘크리트 드릴날,success,콘크리트니퍼,"콘크리트니퍼, 콘크리트용드릴비트, 콘크리트드릴비트세트, 드릴비트, 다림추",콘크리트드릴비트세트,,,,False,,
콘크리트 드릴비트,success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 콘크리트니퍼, 철공용드릴비트, 철공용드릴비트세트",콘크리트드릴비트세트,,,,False,,
콘크리트 해머드릴,success,콘크리트니퍼,"콘크리트니퍼, 스패너세트, 드릴비트, 타일컷터, 드릴비트세트",콘크리트니퍼,,,,False,,
콘크리트기리 1세트,success,콘크리트니퍼,"콘크리트니퍼, 콘크리트드릴비트세트, 콘크리트용드릴비트, 플라이어세트, 스패너세트",콘크리트용드릴비트,,,,False,,
콘크리트기리(드릴날),success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 콘크리트니퍼, 공구세트, 철공용드릴비트",콘크리트용드릴비트,,,,False,,
콘크리트기리/6MM,success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 콘크리트니퍼, 육각렌치세트, 클램프미터",콘크리트용드릴비트,,,6MM,True,,
콘크리트기리세트,success,콘크리트드릴비트세트,"콘크리트드릴비트세트, 콘크리트용드릴비트, 콘크리트니퍼, 플라이어세트, 공구함세트",콘크리트드릴비트세트,,,,False,,
콘크리트드릴비트,success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 콘크리트니퍼, 철공용드릴비트, 철판가위",콘크리트용드릴비트,,,,True,,
콘크리트드릴비트 세트,success,콘크리트드릴비트세트,"콘크리트드릴비트세트, 콘크리트용드릴비트, 콘크리트니퍼, 철공용드릴비트세트, 공구함세트",콘크리트드릴비트세트,,,,False,,
콘크리트드릴비트5P,success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 콘크리트니퍼, 철공용드릴비트, 철공용드릴비트세트",콘크리트드릴비트세트,,,5P,False,,
콘크리트드릴세트,success,콘크리트드릴비트세트,"콘크리트드릴비트세트, 콘크리트용드릴비트, 콘크리트니퍼, 철공용드릴비트, 철공용드릴비트세트",콘크리트드릴비트세트,,,,False,,
콘크리트용 못,success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 콘크리트니퍼, 직소기, 절단석",콘크리트니퍼,,,,False,,
콘크리트충전드릴(4개),success,콘크리트드릴비트세트,"콘크리트드릴비트세트, 콘크리트용드릴비트, 콘크리트니퍼, 드릴비트세트, 공구함세트",콘크리트용드릴비트,,충전식,4개,False,,
콘크리트타카,success,콘크리트니퍼,"콘크리트니퍼, 콘크리트드릴비트세트, 콘크리트용드릴비트, 플라이어세트, 수평기",콘크리트용드릴비트,,,,False,,
콘크리트해머드릴(4개),success,굽은노즈플라이어,"굽은노즈플라이어, 플라이어렌치, 라쳇렌치세트, 옵셋렌치, 다이아고날플라이어",다이아고날플라이어,,,"콘크리트 해머 드릴, 4개 세트",False,,
콘트리트드릴비트,success,드릴비트세트,"드릴비트세트, 전동압착기, 드릴비트, 전동공구세트, 목공용드릴비트",목공용드릴비트,,,,False,,
콤비네이션 렌치,success,소켓렌치세트,"소켓렌치세트, 볼렌치세트, 납볼망치, 만능렌치, 타일컷터",소켓렌치세트,,,,False,,
콤비네이션 렌치 세트,success,조합렌치세트,"조합렌치세트, T렌치세트, 기어렌치세트, 공구함세트, 전동공구세트",조합렌치세트,,,,False,,
콤비네이션 렌치 세트(14pcs),success,클램프미터,"클램프미터, 고속절단기, 전동공구세트, 조합렌치세트, 정밀드라이버세트",조합렌치세트,,,14개 구성,False,,
콤비네이션 렌치세트,success,소켓렌치세트,"소켓렌치세트, T렌치세트, 기어렌치세트, 전동공구세트, 스패너세트",소켓렌치세트,,,,False,,
콤비네이션렌치세트 1개,success,소켓렌치세트,"소켓렌치세트, 기어렌치세트, T렌치세트, 스패너세트, 전동공구세트",소켓렌치세트,,,,False,,
콤비레이션렌치,success,소켓렌치세트,"소켓렌치세트, 볼렌치세트, 끌세트, T렌치세트, 납볼망치",소켓렌치세트,,,,False,,
콤비스파나세트,success,볼렌치세트,"볼렌치세트, 소켓렌치세트, 편구스패너, 라쳇렌치세트, 와이어스트리퍼",편구스패너,,,,False,,
콤비스패너,success,라쳇렌치세트,"라쳇렌치세트, 플라이어렌치, 굽은노즈플라이어, 편구스패너, 전동드라이버",편구스패너,,,,False,,
콤비스퍼너(6PC),success,소켓렌치세트,"소켓렌치세트, 전동공구세트, 에어컴프레서, 충전해머드릴, 스패너세트",소켓렌치세트,,,,True,,
콤파스,success,스크레퍼,"스크레퍼, 전선릴, 편구스패너, 플라이어, 렌치",편구스패너,,,,False,,
콤푸레샤,success,건타카,"건타카, 장도리, 전동타카, 다이스세트, 볼렌치세트",건타카,,,,True,,
콤푸레셔,success,스크레퍼,"스크레퍼, 라쳇렌치세트, 전선릴, 편구스패너, 플라이어",스크레퍼,,,,True,,
콤프레샤,success,플라이어,"플라이어, 렌치, 플라이어렌치, 스크레퍼, 굽은노즈플라이어",플라이어,,,,True,,
콤프레샤(2.5HP),success,고속절단기,"고속절단기, 강력니퍼, 전동공구세트, 충전드릴, 정밀드라이버세트",고속절단기,,,,False,,
콤프레서,success,플라이어,"플라이어, 전동드라이버, 스크레퍼, 라쳇렌치세트, 편구스패너",편구스패너,,,,False,,
콤프레셔,success,스냅링플라이어,"스냅링플라이어, 옵셋렌치, 플라이어렌치, 다이아고날플라이어, 굽은노즈플라이어",스냅링플라이어,,,,True,에어컴프레서,False
콤프레셔 / 수리 중입니다.,success,목공줄,"목공줄, 드릴비트세트, 전동공구세트, 스패너세트, 공구세트",공구세트,,,,False,,
콩크리트기리(6m),success,콘크리트용드릴비트,"콘크리트용드릴비트, 콘크리트드릴비트세트, 콘크리트니퍼, 육각렌치세트, 클램프미터",콘크리트드릴비트세트,,,6m,False,,
크로우바,success,건타카,"건타카, 전동타카, 장도리, 타카, 카운터싱크",장도리,,,,False,,
큰 줄자,success,만능렌치,"만능렌치, 강력니퍼, 절단석, 목공줄, 스패너세트",목공줄,,,,False,,
큰톱,success,쇠톱,"쇠톱, 원형톱, 접톱, 절단석, 톱",쇠톱,,,,False,,
