"구분자(PK)","공구 대분류 코드","공구 대분류","공구 중분류 코드","공구 중분류","공구 이름","공구 모델","과금기준","요금","요금(과금기준 + 요금)","수량","장소 PK","대여장소명","상세주소","위치(위도,경도)","위도","경도","웹사이트주소","전화번호","평일오픈시간","평일클로즈시간","토요일오픈시간","토요일클로즈시간","일요일오픈시간","일요일클로즈시간","공휴일오픈시간","공휴일클로즈시간","생성일시"
"17488","2","전동공구","21","전동드릴","일자겸용 충전드릴","","1회","0","무료","1","334","우리동네 공구도서관(신길3동)","서울특별시 영등포구 신길동 268-27","37.5073,126.90775","37.5073","126.90775","","02-2670-1265","0900","1800","","","","","","","20250917171352"
"16888","2","전동공구","21","전동드릴","일자겸용 충전드릴","","1회","0","무료","1","333","우리동네 공구도서관(문래동)","서울특별시 영등포구 문래동3가 55-16","37.51712,126.89953","37.51712","126.89953","","02-2670-1175","0900","1800","","","","","","","20240812173616"
"15006","2","전동공구","21","전동드릴","일자겸용충전드릴","","1회","0","무료","1","335","우리동네 공구도서관(여의동)","서울특별시 영등포구 국제금융로 124","37.5177232,126.934584","37.5177232","126.934584","","02-2670-1092","0900","1800","","","","","","","20221031164447"
"6893","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","222","열린공인중개사사무소","서울특별시 관악구 호암로 595","37.47059,126.93326","37.47059","126.93326","","02-884-4600","1000","1900","","","","","","","20180123173300"
"6878","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","221","경록공인중개사사무소","서울특별시 관악구 신림로22길 14","37.47195,126.93557","37.47195","126.93557","","02-878-4989","1000","1900","","","","","","","20180123173300"
"6908","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","223","LCA공인중개사사무소","서울특별시 관악구 신림로3가길 45","37.46879,126.94197","37.46879","126.94197","","02-6084-8949","1000","1900","","","","","","","20180123173300"
"1297","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","213","엘림공인중개사사무소","서울특별시 관악구 신림로73길 1","37.48888,126.92793","37.48888","126.92793","","02-883-4989","1000","1900","","","","","","","20180123173300"
"1007","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","203","대덕부동산중개사무소 공구대여소","서울특별시 관악구 당곡길 46","37.49116,126.92851","37.49116","126.92851","","02-882-8600","0900","1800","","","","","","","20180123173300"
"1402","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","220","하나로공인중개사사무소","서울특별시 관악구 남부순환로172길 12","37.48325,126.92511","37.48325","126.92511","","02-853-8883","1000","1900","","","","","","","20180123173300"
"1022","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","204","LBA굿모닝공인중개사사무소 공구대여소","서울특별시 관악구 은천로 95","37.48732,126.94591","37.48732","126.94591","","02-884-8000","0900","1800","","","","","","","20180123173300"
"1387","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","219","씨티공인중개사사무소","서울특별시 관악구 남부순환로 1626","37.48419,126.93118","37.48419","126.93118","","02-884-7030","1000","1900","","","","","","","20180123173300"
"1327","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","215","평화공인중개사사무소","서울특별시 관악구 시흥대로 566","37.48323,126.90231","37.48323","126.90231","","02-857-5570","1000","1900","","","","","","","20180123173300"
"1037","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","205","동아공인중개사사무소","서울특별시 관악구 관악로 287","37.48940,126.95694","37.48940","126.95694","","02-873-2266","1000","1900","","","","","","","20180123173300"
"1142","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","212","금강공인중개사사무소","서울특별시 관악구 승방3길 2","37.47354,126.98070","37.47354","126.98070","","02-584-8942","1000","1900","","","","","","","20180123173300"
"1372","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","218","으뜸공인중개사사무소","서울특별시 관악구 난향길 18","37.46286,126.91790","37.46286","126.91790","","02-857-5550","1000","1900","","","","","","","20180123173300"
"1052","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","206","삼동부동산중개사무소","서울특별시 관악구 봉천로 467","37.48251,126.95201","37.48251","126.95201","","02-877-4752","1000","1900","","","","","","","20180123173300"
"1342","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","216","청솔공인중개사사무소","서울특별시 관악구 난우길 14","37.47432,126.91884","37.47432","126.91884","","02-863-5288","1000","1900","","","","","","","20180123173300"
"1357","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","217","우리공인중개사사무소","서울특별시 관악구 법원단지길 46","37.47422,126.92006","37.47422","126.92006","","02-838-9800","1000","1900","","","","","","","20180123173300"
"1067","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","207","우진공인중개사사무소","서울특별시 관악구 관악로30길 9","37.48652,126.95800","37.48652","126.95800","","02-878-9800","1000","1900","","","","","","","20180123173300"
"1312","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","214","지성공인중개사사무소","서울특별시 관악구 관천로19길 76","37.48707,126.91777","37.48707","126.91777","","02-857-9777","1000","1900","","","","","","","20180123173300"
"1127","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","211","지인공인중개사사무소","서울특별시 관악구 인헌길 25","37.47437,126.96696","37.47437","126.96696","","02-886-4744","1000","1900","","","","","","","20180123173300"
"1112","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","210","한성부동산중개사무소","서울특별시 관악구 관악로 128","37.47669,126.95276","37.47669","126.95276","","02-877-6466","1000","1900","","","","","","","20180123173300"
"1097","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","209","두껍아공인중개사사무소","서울특별시 관악구 남부순환로 1714-1","37.48265,126.94037","37.48265","126.94037","","02-875-8899","1000","1900","","","","","","","20180123173300"
"1082","2","전동공구","21","전동드릴","일자경용 충전드릴","","1회","0","무료","1","208","재테크공인중개사사무소","서울특별시 관악구 관악로28길 22","37.48513,126.95745","37.48513","126.95745","","02-884-5222","1000","1900","","","","","","","20180123173300"
"15100","2","전동공구","21","전동드릴","임팩 드릴드라이버","","1회","0","무료","1","134","쌍문3동 우리네 공구도서관","서울특별시 도봉구 쌍문동 327","37.6489529,127.0279867","37.6489529","127.0279867","","02-2091-5567","0900","1800","","","","","","","20221107163756"
"14699","2","전동공구","21","전동드릴","임팩드라이버","","1회","0","무료","3","158","회기동 공구대여소","서울특별시 동대문구 회기로25길 12-1 회기동주민센터 1층","37.5908083,127.0553132","37.5908083","127.0553132","","02-2171-6403","0900","1800","","","","","","","20220719172603"
"14247","2","전동공구","21","전동드릴","임팩드릴","","1회","0","무료","1","114","시흥4동 새재미 마을활력소 공구도서관","서울 금천구 독산로50길 105","37.4622766,126.907968","37.4622766","126.907968","","02-2104-5462","0900","1800","","","","","","","20220623160803"
"12418","2","전동공구","21","전동드릴","임팩드릴","","1회","0","무료","1","13166","금천구청년활동공간 청춘삘딩","서울특별시 금천구 독산동 161-23","37.4721725,126.8992936","37.4721725","126.8992936","","02-868-0597","1000","2200","0900","1700","","","","","20211001105022"
"6965","2","전동공구","21","전동드릴","임팩드릴","","1회","0","무료","2","146","제기동 공구대여소","서울특별시 동대문구 제기동 830-1","37.5830857,127.0378523","37.5830857","127.0378523","","02-2171-6063","0900","1800","","","","","","","20180125110000"
"7822","2","전동공구","21","전동드릴","임팩드릴","","1일","0","무료","1","178","대흥동보물창고","서울특별시 마포구 신촌로 26길 10","37.5557827,126.9424619","37.5557827","126.9424619","","02-3153-6633","0900","1800","","","","","","","20180125110000"
"7105","2","전동공구","21","전동드릴","임팩전동드릴","","1일","0","무료","8","162","이문제2동 공구대여소","서울시 동대문구 신이문로 27-5","37.6033142,127.0629214","37.6033142","127.0629214","","02-2171-6503","0900","1800","","","","","","","20180125110000"
"2319","2","전동공구","21","전동드릴","임팩전동드릴(10)","","1일","0","무료","1","121","중계본동주민센터 공구대여소","서울시 노원구 중계로 143","37.6477615,127.0780842","37.6477615","127.0780842","","02-2116-2634","0900","1800","","","","","","","20180125110000"
"12888","2","전동공구","21","전동드릴","임팩트 드릴","","1회","0","무료","1","13064","상도4동주민센터","인천광역시 강화군 강화읍 갑곳리","37.7360413,126.5217583","37.7360413","126.5217583","","02-823-0859","0900","1800","","","","","","","20211028165110"
"12845","2","전동공구","21","전동드릴","임팩트 드릴","","1회","0","무료","1","468","진관동 공구도서관","서울특별시 은평구 진관2로 31(진관동주민센터)","37.6349324,126.9209775","37.6349324","126.9209775","","02-351-5477","0900","1800","","","","","","","20211025154019"
"1184","2","전동공구","21","전동드릴","임팩트 드릴","","1회","0","무료","2","492","장충동 공구대여소","서울특별시 중구 장충동1가 37-14","37.56191,127.00784","37.56191","127.00784","","02-3396-8504","0900","1800","","","","","","","20180123173300"
"14045","2","전동공구","21","전동드릴","임팩트드라이버 콤보세트","","1일","0","1일 500원","1","65","중앙동주민센터 가정용공구 대여소","서울특별시 관악구 양녕로6다길 7","37.484152,126.9475392","37.484152","126.9475392","","02-879-4294","0900","1800","","","","","","","20220622142224"
"13518","2","전동공구","21","전동드릴","임팩트드릴","","1회","0","무료","1","489","회현동 공구대여소","서울특별시 중구 회현동1가 164","37.5572864,126.9793216","37.5572864","126.9793216","","02-3396-6534","0900","1800","","","","","","","20220614161402"
"12471","2","전동공구","21","전동드릴","임팩트드릴","","1일","0","1일 1000원","4","13168","집수리지원센터 공구대여소(건축과)","서울특별시 성북구 삼선동5가 411","37.5894,127.016749","37.5894","127.016749","","02-2241-2923","0900","1800","","","","","","","20211001130502"
"11257","2","전동공구","21","전동드릴","임팩트드릴","","1일","0","무료","1","186","연남동 집수리지원센터","서울 마포구 성미산로29길 17-9","37.5644911,126.9197615","37.5644911","126.9197615","","02-3153-6872","0900","1800","","","","","","","20201125170235"
"3031","2","전동공구","21","전동드릴","임팩트드릴","","1일","0","무료","1","383","사랑의 공구함","서울특별시 용산구 회나무로13길 32","37.54078,126.98977","37.54078","126.98977","","02-793-5091","1000","1800","","","","","","","20180123173300"
"12816","2","전동공구","21","전동드릴","임팩트드릴(무선)","","1회","0","무료","1","457","갈현2동 공구도서관","서울특별시 은평구 연서로27길 31-6","37.6185866,126.9158385","37.6185866","126.9158385","","02-351-5124","0900","1800","","","","","","","20211025130539"
"2183","2","전동공구","21","전동드릴","임팩트드릴(무선)","","1회","0","무료","2","466","증산동 공구도서관(은평구민만대여가능)","서울특별시 은평구 증산동 187-19","37.5843567,126.9070442","37.5843567","126.9070442","","02-351-5411","0900","1800","","","","","","","20180123173300"
"7384","2","전동공구","21","전동드릴","임펙충전드릴(1개)","","1회","0","무료","1","227","시흥3동 박미마을 집수리지원 센터 공구함","서울특별시 금천구 시흥대로18길 65-4","37.44056,126.90753","37.44056","126.90753","","02-895-0911","0900","1800","","","","","","","20180123173300"
"16623","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","2","13232","길음1동 주민센터","서울특별시 성북구 길음동 1281-7","37.6104856,127.0193925","37.6104856","127.0193925","","02-2241-5446","0900","1800","","","","","","","20240607155123"
"16582","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","1","13376","방화2동 주민센터 공구대여소","서울특별시 강서구 방화동 850","37.5717834,126.8058069","37.5717834","126.8058069","","02-2600-5204","0900","1800","","","","","","","20240520114204"
"16356","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","2","147","전농제1동 공구대여소","서울특별시 동대문구 서울시립대로9길 21","37.5779984,127.0477575","37.5779984","127.0477575","","02-2171-6578","0900","1800","","","","","","","20240503161856"
"16142","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","1","13240","월곡2동주민센터 공구대여소","서울특별시 성북구 상월곡동 97-22","37.6057667,127.0478758","37.6057667","127.0478758","","02-2241-5627","0900","1800","","","","","","","20240201122443"
"15900","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","1","13241","정릉2동 주민센터","서울특별시 성북구 정릉로 26길 1","37.6044729,127.0111047","37.6044729","127.0111047","","02-2241-5322","0900","1800","","","","","","","20230728003756"
"15086","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","1","13229","보문동주민센터","안암로3길 35","37.580383,127.0228","37.580383","127.0228","","0222415246","0900","1800","","","","","","","20221104141431"
"14958","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","1","13251","정릉4동 주민센터 공구대여소","서울특별시 성북구 정릉동 293-6","37.6133387,127.0069798","37.6133387","127.0069798","","02-2241-5407","0900","1800","","","","","","","20221013144047"
"14824","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","3","13236","석관동 주민센터","서울특별시 성북구 석관동 384-37","37.612957,127.061413","37.612957","127.061413","","02-2241-5775","0900","1800","","","","","","","20220825165441"
"14787","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","1","13238","길음2동 공구대여소","서울특별시 성북구 길음동 1064-1","37.6066647,127.0273155","37.6066647","127.0273155","","02-2241-5486","0900","1730","","","","","","","20220822144756"
"14772","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","1","13246","장위3동주민센터","서울특별시 성북구 장위동 97-3","37.615035,127.0554812","37.615035","127.0554812","","02-2241-5720","0900","1800","","","","","","","20220818172945"
"14768","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","2","13237","정릉1동주민센터","서울특별시 성북구 정릉동 1020","37.601471,127.0165586","37.601471","127.0165586","","02-2241-5286","0900","1800","","","","","","","20220818162029"
"14736","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","2","13239","돈암2동 주민센터","서울특별시 성북구 돈암동 603-1","37.598039,127.0105659","37.598039","127.0105659","","02-2241-5162","0900","1800","","","","","","","20220803121231"
"14664","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","1","13213","동네방네 마을이음센터(시흥3동 마을관리소)","서울특별시 금천구 시흥동 961-5","37.4387389,126.904334","37.4387389","126.904334","","02-803-5684","0900","1300","","","","","","","20220708202502"
"14049","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","2","505","유락종합사회복지관","서울특별시 중구 신당동 160-2","37.56509,127.02276","37.56509","127.02276","","02-2235-4000","0900","1800","","","","","","","20220622142745"
"12430","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 2000원","1","13167","성북청소년문화의집","성북구 솔샘로 107","37.615652,127.0085058","37.615652","127.0085058","","02-919-9566","0900","2100","0900","2100","0900","1800","","","20211001124359"
"12278","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","1","149","전농제2동 공구대여소","서울특별시 동대문구 사가정로 137","37.5781027,127.0600375","37.5781027","127.0600375","","02-2171-6143","0900","1800","","","","","","","20210930131707"
"12067","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","1","13067","신대방2동주민센터 공구대여소","서울특별시 동작구 신대방동 723","37.4984131,126.9245404","37.4984131","126.9245404","","02-820-2848","0900","1800","","","","","","","20201127163024"
"11719","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","3","13063","홍제3동주민센터 공구대여소","서울특별시 서대문구 홍제동 7-13","37.5938312,126.9496719","37.5938312","126.9496719","","02-330-8609","0900","1800","","","","","","","20201127114133"
"11607","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","1","13060","충현동주민센터 공구대여소","서울특별시 서대문구 북아현동 1-90","37.5648207,126.9546885","37.5648207","126.9546885","","02-330-8178","0900","1800","","","","","","","20201127105641"
"11538","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","4","13058","북아현동주민센터 공구대여소","서울특별시 서대문구 북아현로 24","37.5595,126.957025","37.5595","126.957025","","02-330-6763","0900","1800","","","","","","","20201127103725"
"11511","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","1","13057","북가좌2동주민센터 공구대여소","서울특별시 서대문구 북가좌동 324-13","37.5814973,126.911201","37.5814973","126.911201","","02-330-4368","0900","1800","","","","","","","20201127102443"
"11487","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","3","13056","북가좌1동주민센터 공구대여소","서울특별시 서대문구 북가좌동 477","37.5742929,126.9101947","37.5742929","126.9101947","","02-330-8571","0900","1800","","","","","","","20201127101730"
"9008","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","225","구로구청 공구대여소","서울특별시 구로구 구로동 435","37.4953018,126.8876503","37.4953018","126.8876503","","02-860-3348","0900","1800","","","","","","","20180202133000"
"8637","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","89","우리마을 공구대여소","서울 광진구 군자로 151","37.5551221,127.0736884","37.5551221","127.0736884","","02-450-1865","0900","1800","","","","","","","20180202133000"
"3527","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","140","창5동 함께 쓰는 뚝딱뚝딱 공구함 ","서울특별시 도봉구 창동 823","37.6562472,127.041383","37.6562472","127.041383","","02-2091-5782","0900","1800","","","","","","","20180125110000"
"3284","2","전동공구","21","전동드릴","전기드릴","","1회","0","","1","130","쌍문1동 응답하라, 공구야","서울특별시 도봉구 쌍문동 378-45","37.6480275,127.0261145","37.6480275","127.0261145","","02-2091-5522","0900","1800","","","","","","","20180125110000"
"3283","2","전동공구","21","전동드릴","전기드릴","","1회","0","","1","130","쌍문1동 응답하라, 공구야","서울특별시 도봉구 쌍문동 378-45","37.6480275,127.0261145","37.6480275","127.0261145","","02-2091-5522","0900","1800","","","","","","","20180125110000"
"6983","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","149","전농제2동 공구대여소","서울특별시 동대문구 사가정로 137","37.5781027,127.0600375","37.5781027","127.0600375","","02-2171-6143","0900","1800","","","","","","","20180125110000"
"7069","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","1","159","휘경제1동 공구대여소","서울특별시 동대문구 휘경동 373","37.5929611,127.0657742","37.5929611","127.0657742","","02-2171-6429","0900","1800","","","","","","","20180125110000"
"7116","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","229","동대문종합사회복지관","서울특별시 동대문구 약령시로5길 22","37.58401,127.03419","37.58401","127.03419","","02-920-4600","0900","1800","","","","","","","20180125110000"
"7119","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","230","장안종합사회복지관","서울특별시 동대문구 한천로18길 48","37.56794,127.06617","37.56794","127.06617","","02-2242-7564","0900","1800","","","","","","","20180125110000"
"7122","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","231","동대문노인복지관","서울특별시 동대문구 제기로33길 25","37.58724,127.05019","37.58724","127.05019","","070-5068-0707","0900","1800","","","","","","","20180125110000"
"7821","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","178","대흥동보물창고","서울특별시 마포구 신촌로 26길 10","37.5557827,126.9424619","37.5557827","126.9424619","","02-3153-6633","0900","1800","","","","","","","20180125110000"
"7874","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","180","신수동 공구대여소","서울시 마포구 독막로 192, 2층","37.5471133,126.9328684","37.5471133","126.9328684","","02-3153-6697","0900","1800","","","","","","","20180125110000"
"6350","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","245","행당1동 공구대여소","서울특별시 성동구 행당동 144-48","37.55977,127.03529","37.55977","127.03529","","02-2286-7299","0900","1800","","","","","","","20180123173300"
"1577","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","2","477","가회동 공구대여소","서울특별시 종로구 북촌로 35","37.58005,126.98479","37.58005","126.98479","","02-2148-5213","0900","1800","","","","","","","20180123173300"
"5133","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","297","송파파인타운4단지 공구나눔터","서울특별시 송파구 새말로 12길 16","37.48119,127.12973","37.48119","127.12973","","02-449-2431","1000","1800","","","","","","","20180123173300"
"6634","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","4","190","신촌동 생활공구대여소","서울특별시 서대문구 창천동 4-62","37.5578022,126.9395129","37.5578022","126.9395129","","02-330-8051","0900","1800","","","","","","","20180123173300"
"6663","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","1","192","홍은1동 공구대여소","서울특별시 서대문구 홍은동 11-853","37.5989304,126.9471598","37.5989304","126.9471598","","02-330-6767","0900","1800","","","","","","","20180123173300"
"6673","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","3","193","홍제2동 공구대여소","서울특별시 서대문구 홍제동 161-1","37.5860669,126.9471619","37.5860669","126.9471619","","02-330-6765","0900","1800","","","","","","","20180123173300"
"497","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 300원","1","57","행운동 공구대여소","행운1길 43","37.4806541,126.9570456","37.4806541","126.9570456","","02-879-4357","0900","1800","","","","","","","20180123173300"
"701","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 500원","2","68","보라매동주민센터 가정용공구대여소","서울특별시 관악구 봉천로 279-8","37.4881304,126.9305843","37.4881304","126.9305843","","02-879-4209","0900","1800","","","","","","","20180123173300"
"775","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 500원","4","70","성현동주민센터 가정용공구대여소","서울특별시 관악구 봉천동 1712-9","37.4894747,126.9481532","37.4894747","126.9481532","","02-879-4267","0900","1800","","","","","","","20180123173300"
"2139","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","3","464","신사1동 공구도서관","서울특별시 은평구 은평로2길 2","37.59781,126.91177","37.59781","126.91177","","02-351-5334","0900","1800","","","","","","","20180123173300"
"763","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 300원","1","69","남현동주민센터 가정용공구대여소","서울특별시 관악구 남현동 1086-1","37.4745394,126.9778366","37.4745394","126.9778366","","02-879-4477","0900","1800","","","","","","","20180123173300"
"6469","2","전동공구","21","전동드릴","전기드릴","","1일","0","1일 1000원","1","248","용답동 공구대여소","서울특별시 성동구 용답중앙23길 20, 3층","37.5640618,127.0555515","37.5640618","127.0555515","","02-2286-7544","0900","1800","","","","","","","20180123173300"
"6659","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","2","191","연희동주민센터 공구대여소","서울특별시 서대문구 연희로 189","37.5739083,126.9351754","37.5739083","126.9351754","","02-330-8115","0900","1800","","","","","","","20180123173300"
"1944","2","전동공구","21","전동드릴","전기드릴","","1일","0","무료","3","454","불광1동 공구대여소","서울특별시 은평구 불광동 613-1","37.61036,126.93208","37.61036","126.93208","","02-351-5033 ","0900","1800","","","","","","","20180123173300"
"2999","2","전동공구","21","전동드릴","전기드릴","","1회","0","무료","4","376","한강로동주민센터 우리동네 공구함","서울특별시 용산구 한강로2가 425","37.52814,126.96923","37.52814","126.96923","","02-2199-8560","0900","1800","","","","","","","20180123173300"
"14799","2","전동공구","21","전동드릴","전기드릴 / 비트 SET","","1일","0","1일 2000원","2","13244","종암동 주민센터","서울특별시 성북구 종암동 16-8","37.5990075,127.0351572","37.5990075","127.0351572","","02-2241-5528","0900","1800","","","","","","","20220823174955"
"5160","2","전동공구","21","전동드릴","전기드릴 1개","","1일","0","무료","1","299","트리지움 공구도서관","서울특별시 송파구 잠실로 62","37.50962,127.09067","37.50962","127.09067","","02-425-7157","0900","1800","","","","","","","20180123173300"
"5239","2","전동공구","21","전동드릴","전기드릴 1개","","1일","0","무료","1","301","문정래미안","서울특별시 송파구 문정동 1","37.49107,127.13155","37.49107","127.13155","","02-402-4023","0900","1800","","","","","","","20180123173300"
"4989","2","전동공구","21","전동드릴","전기드릴 1개","","1일","0","무료","1","289","풍납씨티극동 공구나눔터","서울특별시 송파구 한가람로 478","37.53965,127.11832","37.53965","127.11832","","02-473-4664","0900","1800","","","","","","","20180123173300"
"6545","2","전동공구","21","전동드릴","전기드릴(기리세트 별도)","","1일","0","1일 500원","1","251","성수1가1동 공구대여소","서울특별시 성동구 뚝섬로3길 18, 3층","37.54202,127.04968","37.54202","127.04968","","02-2286-7423","0900","1800","","","","","","","20180123173300"
"16972","2","전동공구","21","전동드릴","전기드릴(무선)","","1회","0","무료","1","13059","천연동주민센터 공구대여소","서울특별시 서대문구 영천동 101","37.5711306,126.9590337","37.5711306","126.9590337","","02-330-8262","0900","1800","","","","","","","20241021174930"
"16971","2","전동공구","21","전동드릴","전기드릴(유선)","","1회","0","무료","3","13059","천연동주민센터 공구대여소","서울특별시 서대문구 영천동 101","37.5711306,126.9590337","37.5711306","126.9590337","","02-330-8262","0900","1800","","","","","","","20241021174904"
"15487","2","전동공구","21","전동드릴","전기드릴(유선)","","1회","0","무료","1","462","응암3동 공구도서관","서울특별시 은평구 불광천길 410-17(응암3동주민센터)","37.59223,126.91571","37.59223","126.91571","","02-351-5273","0900","1800","","","","","","","20230501121446"
"10943","2","전동공구","21","전동드릴","전기드릴(유선)","","1회","0","무료","1","476","교남동 공구대여소","서울특별시 종로구 송월길 154","37.57192,126.96196","37.57192","126.96196","","02-2148-5184","0900","1800","","","","","","","20201125105147"
"10586","2","전동공구","21","전동드릴","전기드릴(유선)","","1회","0","무료","1","79","능동 공구대여소","서울특별시 광진구 천호대로112길 55","37.5537714,127.0805623","37.5537714","127.0805623","","02-450-1125","0900","1800","","","","","","","20201123142014"
"12912","2","전동공구","21","전동드릴","전기드릴(해머드릴)","","1회","0","무료","1","13067","신대방2동주민센터 공구대여소","서울특별시 동작구 신대방동 723","37.4984131,126.9245404","37.4984131","126.9245404","","02-820-2848","0900","1800","","","","","","","20211104174700"
"14773","2","전동공구","21","전동드릴","전기드릴/비트 SET  (예약시 전화주세요 02-2241-5084) 2박3일 2,000원","","1일","0","1일 2000원","2","13228","동선동주민센터","서울특별시 성북구 동선동3가 130-7","37.5939824,127.0203666","37.5939824","127.0203666","","02-2241-5084","0900","1800","","","","","","","20220819094346"
"7042","2","전동공구","21","전동드릴","전기드릴2","","1회","0","무료","1","155","장안제2동 공구대여소","서울특별시 동대문구 사가정로 230-1","37.578483,127.0706","37.578483","127.0706","","02-2171-6345","0900","1800","","","","","","","20180125110000"
"6040","2","전동공구","21","전동드릴","전기드릴3개","","1일","0","무료","3","254","아리랑정보도서관 내 공구도서관 운영","서울특별시 성북구 아리랑로 82","37.60011,127.01389","37.60011","127.01389","","02-3291-4990","0900","1800","","","","","","","20180123173300"
"5228","2","전동공구","21","전동드릴","전기드릴드라이버 3개","","1일","0","무료","3","301","문정래미안","서울특별시 송파구 문정동 1","37.49107,127.13155","37.49107","127.13155","","02-402-4023","0900","1800","","","","","","","20180123173300"
"14665","2","전동공구","21","전동드릴","전기변속지그톱","","1회","0","무료","1","13213","동네방네 마을이음센터(시흥3동 마을관리소)","서울특별시 금천구 시흥동 961-5","37.4387389,126.904334","37.4387389","126.904334","","02-803-5684","0900","1300","","","","","","","20220708202614"
"5075","2","전동공구","21","전동드릴","전기임팩드릴 1개","","1일","0","무료","1","293","가락금호 공구나눔방","서울특별시 송파대로32길 15","37.49547,127.11672","37.49547","127.11672","","02-407-3582","1000","1800","","","","","","","20180123173300"
"8018","2","전동공구","21","전동드릴","전기임펙드릴","","1일","0","무료","1","188","상암동 공구대여소","서울 마포구 매봉산로2길16","37.5782447,126.8924623","37.5782447","126.8924623","","02-3153-6966","0900","1800","","","","","","","20180125110000"
"11235","2","전동공구","21","전동드릴","전기임펙트드릴","","1회","0","무료","2","13053","성산2동주민센터 공구대여소","서울특별시 마포구 성산동 603","37.5685729,126.9089889","37.5685729","126.9089889","","02-3153-9387","0900","1800","","","","","","","20201125165331"
"16263","2","전동공구","21","전동드릴","전기진동드릴","","1회","0","무료","1","502","중림동주민센터 공구 및 물품 대여소","서울특별시 중구 만리동2가 273","37.5547875,126.9645476","37.5547875","126.9645476","","02-3396-6927","0900","1800","","","","","","","20240403144234"
